Visit #,Start Time,End Time,Ship,Length Of Stay,Ship Type,Cargo Type Name,Visit Shipping Line Name,Stevedore,GT,LOA,Arrival Berth Name,Arrival Berth Code,Departure Berth Name,Departure Berth Code
PEV-18-002098,6/24/18 23:35,6/26/18 6:00,TUG DUTY,1d6h,TUG,SLAG,LEHIGH CEMENT COMPANY,Lehigh Cement,332,102.0391,14,14,14,14
PEV-18-002135,6/25/18 3:40,6/26/18 3:10,BALTIC,24h,GENERAL CARGO,AUTOMOBILES,Accordia Shipping LLC,Portus-PEV LLC,2957,302.5082,18,18,18,18
PEV-18-001793,6/25/18 6:30,6/25/18 16:30,CARNIVAL CONQUEST,10h,PASSENGER SHIP,CRUISE - MULTI-DAY,Carnival Corporation,"Florida Stevedoring, Inc.",110239,952.1462,4,4,4,4
PEV-18-002148,6/25/18 7:45,6/25/18 16:30,SPIRIT OF LISBON,9h,CONTAINER SHIP,CONTAINER,Hamburg-Sud,"Florida International Terminal, LLC",40541,856.4722,30,30,30,30
PEV-18-002164,6/25/18 7:55,6/25/18 20:35,VANTAGE,13h,GENERAL CARGO,CONTAINER,Hybur LTD.,H. T. Shipping Inc and Hybur Ltd.,3871,328.0016,16,16,16,16
PEV-18-002024,6/25/18 10:40,6/25/18 17:45,ALLEGRO,7h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",2984,323.7691,32,32,32,32
PEV-18-002138,6/26/18 3:50,6/26/18 15:35,PARADERO,12h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8246,458.0276,33A,33A,33A,33A
PEV-18-002075,6/26/18 7:55,7/5/18 20:10,SIDER AMY,9d12h,GENERAL CARGO,CEMENT,Zega Shipping,Cemex Construction Materials Florida LLC,9177,447.6268,15,15,15,15
PEV-18-002168,6/26/18 8:05,6/28/18 19:40,CARIBE NAVIGATOR,2d12h,GENERAL CARGO,CONTAINER,Hybur LTD.,H. T. Shipping Inc and Hybur Ltd.,2996,327.9359,6,6,16,16
PEV-18-002180,6/26/18 9:00,6/26/18 16:25,CAPE MAIL,7h,CONTAINER SHIP,CONTAINER,MAILBOAT COMPANY,Portus-PEV LLC,858,218.0224,18,18,18,18
PEV-18-002003,6/26/18 11:55,6/26/18 17:55,MAERSK WEYMOUTH,6h,CONTAINER SHIP,CONTAINER,Maersk/Sealand.  (Containers),"Florida International Terminal, LLC",18123,574.5031,30,30,30,30
PEV-18-002155,6/26/18 12:50,6/26/18 20:20,CHARLOTTE,8h,GENERAL CARGO,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",2035,297.2586,32,32,32,32
PEV-18-001684,6/26/18 21:50,6/28/18 8:00,JAUME I,1d10h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-002132,6/27/18 0:05,6/28/18 1:20,SEABULK ARCTIC,1d1h,TANKER,PETROLEUM,Seabulk Tanker Co.,Citgo Petroleum Corporation,30415,600.423,9,9,9,9
PEV-18-002160,6/27/18 0:15,6/27/18 22:50,DENEB J,23h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8280,458.0276,33A,33A,33A,33A
PEV-18-002194,6/27/18 1:05,6/27/18 17:35,TUG BARRY SILVERTON,17h,TUG,DIESEL,"Harley Marine Services, Inc. ",TPSI Terminals L.L.C.,497,116.0162,7,7,7,7
PEV-18-002193,6/27/18 1:05,6/27/18 17:35,BARGE FIGHT ALS,17h,TANK BARGE,DIESEL,"Harley Marine Services, Inc. ",TPSI Terminals L.L.C.,6695,422.3,7,7,7,7
PEV-18-002174,6/27/18 2:55,6/27/18 14:40,GREEN FAST,12h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",5522,386.8627,30,30,30,30
PEV-18-002157,6/27/18 7:15,6/28/18 18:55,VEGA LUNA,1d12h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",9940,485.1615,17,17,31,31
PEV-18-002176,6/27/18 7:35,6/27/18 15:00,PELAGIC EXPRESS,7h,GENERAL CARGO,CONTAINER,Seacor Marine Inc.,H. T. Shipping Inc and Hybur Ltd.,1867,266.9094,16,16,16,16
PEV-18-002181,6/27/18 7:40,6/27/18 13:20,FIESTA MAIL,6h,CONTAINER SHIP,CONTAINER,MAILBOAT COMPANY,Portus-PEV LLC,2485,225.175,18,18,18,18
PEV-18-002137,6/27/18 8:25,6/29/18 6:15,AS FIORELLA,1d22h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",15375,545.1381,32,32,33A,33A
PEV-18-002233,6/27/18 9:30,6/27/18 16:00,YACHT BLUE STAR,7h,YACHT,FOR BUNKERS ONLY/STORES,Owner (Misc Vessel) Not Listed.,Tropic Oil Company LLC,430,147,21,21,21,21
PEV-18-002105,6/27/18 9:40,6/29/18 4:10,GOLDEN STATE,1d19h,TANKER,PETROLEUM,"Crowley Petroleum Transport, Inc.",Valero Marketing & Supply Co.,29527,600.423,13,13,13,13
PEV-18-002171,6/27/18 12:15,6/27/18 19:35,JSP AMIHAN,7h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",9996,456.6168,31,31,31,31
PEV-18-002166,6/27/18 15:30,6/28/18 14:45,VANQUISH,23h,GENERAL CARGO,CONTAINER,Hybur LTD.,H. T. Shipping Inc and Hybur Ltd.,3871,328.0016,16,16,16,16
PEV-18-002183,6/27/18 21:20,6/28/18 13:10,PEGASUS J,16h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8273,458.0276,33C,33C,33A,33A
PEV-18-002188,6/28/18 3:20,6/30/18 17:05,TUG TINA PYNE,2d14h,TUG,PETROLEUM,Kirby Offshore Marine,"Transmontaigne Product Services, Inc.",1180,135.9974,9,9,9,9
PEV-18-002187,6/28/18 3:20,6/30/18 17:05,BARGE KIRBY 185-02,2d14h,TANK BARGE,PETROLEUM,Kirby Offshore Marine,"Transmontaigne Product Services, Inc.",11647,578,9,9,9,9
PEV-18-002147,6/28/18 5:40,6/28/18 19:20,JPO CAPRICORNUS,14h,CONTAINER SHIP,CONTAINER,Hamburg-Sud,"Florida International Terminal, LLC",41359,866.184,30,30,30,30
PEV-18-002008,6/28/18 6:25,6/28/18 16:20,MAERSK MONTANA,10h,CONTAINER SHIP,CONTAINER,Maersk/Sealand.  (Containers),"Florida Stevedoring, Inc.",50686,958.3145,32,32,32,32
PEV-18-002192,6/28/18 6:45,6/28/18 19:25,ROTHORN,13h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",12029,515.5107,17,17,17,17
PEV-18-002156,6/28/18 7:20,6/30/18 20:25,MELBOURNE STRAIT,2d13h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",21018,589.4316,21,21,32,32
PEV-18-002106,6/28/18 11:20,6/29/18 14:30,AMERICAN LIBERTY,1d3h,TANKER,PETROLEUM,Nordsud Shipping,Lehigh Cement,29801,601.4401,7,7,7,7
PEV-18-002167,6/28/18 15:45,6/29/18 14:50,CARIBE MARINER,23h,CONTAINER SHIP,LAY-IN,Hybur LTD.,H. T. Shipping Inc and Hybur Ltd.,2899,325.7049,6,6,6,6
PEV-18-002028,6/28/18 19:15,6/29/18 15:45,MSC METHONI,21h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",73819,997.424,32,32,32,32
PEV-18-002238,6/28/18 21:00,6/29/18 1:30,CHARLOTTE,5h,GENERAL CARGO,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",2035,297.2586,30,30,30,30
PEV-18-002158,6/28/18 21:15,6/29/18 23:00,HOHEBANK,1d2h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",9996,456.3871,17,17,17,17
PEV-18-001685,6/28/18 21:50,6/29/18 7:55,JAUME I,10h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-002145,6/29/18 3:05,6/29/18 8:50,DOLE CALIFORNIA,6h,CONTAINER SHIP,CONTAINER,Dole Fresh Fruit International LTD.,"Sun Terminals, Inc.",16488,586.8069,29,29,29,29
PEV-18-002190,6/29/18 5:50,6/29/18 18:35,CHIQUITA EXPRESS,13h,CONTAINER SHIP,CONTAINER,"Chiquita Fresh North America, LLC","Florida International Terminal, LLC",27059,695.0798,30,30,30,30
PEV-18-002177,6/29/18 7:45,6/29/18 20:55,GRAND EXPRESS,13h,LANDING CRAFT,CONTAINER,Seacor Marine Inc.,SEACOR Island Lines LLC,1671,256.2461,16,16,16,16
PEV-18-002244,6/29/18 8:15,6/30/18 4:10,ROTHORN,20h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",12029,515.5107,33A,33A,33A,33A
PEV-18-002184,6/29/18 11:00,6/30/18 2:45,REGULA,16h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",7219,435.3887,31,31,32,32
PEV-18-002196,6/29/18 15:20,6/30/18 22:25,BARGE BOUCHARD 245,1d7h,TANK BARGE,ETHANOL,Bouchard Transportation.,"Motiva Enterprises, LLC",19065,580.6001,13,13,13,13
PEV-18-002195,6/29/18 15:20,6/30/18 22:00,TUG DANIELLE M. BOUCHARD,1d7h,TUG,ETHANOL,Bouchard Transportation.,"Motiva Enterprises, LLC",1105,149.9745,13,13,13,13
PEV-18-002031,6/29/18 18:30,6/30/18 13:15,MSC MAUREEN,19h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",75590,984.3,31,31,31,31
PEV-18-002144,6/29/18 20:30,6/30/18 19:35,CAP ANDREAS,23h,CONTAINER SHIP,CONTAINER,Hamburg-Sud,"Florida International Terminal, LLC",69809,888.8229,30,30,30,30
PEV-18-001686,6/29/18 21:45,6/30/18 8:05,JAUME I,10h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-001794,6/30/18 4:35,6/30/18 16:00,CARNIVAL CONQUEST,11h,PASSENGER SHIP,CRUISE - MULTI-DAY,Carnival Corporation,"Florida Stevedoring, Inc.",110239,952.1462,4,4,4,4
PEV-18-001799,6/30/18 6:05,6/30/18 16:30,HARMONY OF THE SEAS,10h,PASSENGER SHIP,CRUISE - MULTI-DAY,"Royal Caribbean Cruise, LTD.",Eller-I.T.O. Stevedoring Company L.L.C.,226963,1188.1157,18,18,18,18
PEV-18-002251,6/30/18 6:50,6/30/18 16:45,TUCANA J,10h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8246,458.0276,33A,33A,33A,33A
PEV-18-001787,6/30/18 6:50,6/30/18 16:15,CARIBBEAN PRINCESS,9h,PASSENGER SHIP,CRUISE - MULTI-DAY,"Princess Cruises, Inc.","Florida Stevedoring, Inc.",112894,950.0464,2,2,2,2
PEV-18-002182,6/30/18 9:10,7/2/18 16:05,JUMBO VISION,2d7h,HEAVY-LOAD CARRIER,GENERAL CARGO,Jumbo Vision - Schiedam Netherlands,"Host Terminals, LLC",7966,361.2381,19,19,19,19
PEV-18-002253,6/30/18 10:00,7/8/18 15:00,BARGE JMC 188,8d5h,BARGE CARRIER,GENERAL CARGO,Jumbo Vision - Schiedam Netherlands,"Host Terminals, LLC",1000,180,19,19,20,20
PEV-18-002252,6/30/18 10:00,7/8/18 15:00,TUG TRISTEN,8d5h,TUG,GENERAL CARGO,Jumbo Vision - Schiedam Netherlands,"Host Terminals, LLC",86,74,19,19,20,20
PEV-18-002029,6/30/18 14:35,6/30/18 17:55,ALLEGRO,3h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",2984,323.7691,31,31,31,31
PEV-18-002239,6/30/18 14:55,7/3/18 14:10,JAN CARIBE,2d23h,GENERAL CARGO,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",2770,310.0545,31,31,6,6
PEV-18-002250,6/30/18 15:40,7/1/18 8:30,K-BREEZE,17h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8246,458.0276,33C,33C,33A,33A
PEV-18-002159,6/30/18 19:10,7/1/18 5:35,DELPHINUS,10h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",5730,400.0523,31,31,31,31
PEV-18-002197,6/30/18 21:00,7/3/18 10:15,GULF CRYSTAL,2d13h,TANKER,JET FUEL,BP Shipping (British Petroleum),Valero Marketing & Supply Co.,42446,749.6429,9,9,9,9
PEV-18-001687,6/30/18 21:55,7/1/18 8:00,JAUME I,10h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-002005,6/30/18 22:00,7/1/18 9:05,MAERSK WOLFSBURG,11h,CONTAINER SHIP,CONTAINER,Maersk/Sealand.  (Containers),"Florida International Terminal, LLC",18123,574.5031,30,30,30,30
