Direction,Date,US Port,HS Code 2 Digit,Ship Line Name,Vessel Name,TEUS
I,6/15/18,PT EVERGLADES,72,SEALAND,MSC KINGSTON,2
I,6/15/18,PT EVERGLADES,,GREAT WHITE FLEET LTD,CHIQUITA EXPRESS,1.75
I,6/15/18,PT EVERGLADES,19,KING OCEAN SERVICES,HOHEBANK,4.24
I,6/15/18,PT EVERGLADES,19,MAERSK LINE,MSC KINGSTON,5.75
I,6/15/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,SEA EXPRESS II,4
I,6/15/18,PT EVERGLADES,7,CROWLEY LINER SERVICES,REGULA,8.01
I,6/15/18,PT EVERGLADES,7,KING OCEAN SERVICES,HOHEBANK,8
I,6/15/18,PT EVERGLADES,7,MAERSK LINE,MSC KINGSTON,11.25
I,6/15/18,PT EVERGLADES,49,KING OCEAN SERVICES,HOHEBANK,2
I,6/15/18,PT EVERGLADES,64,KING OCEAN SERVICES,HOHEBANK,3
I,6/15/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,CAPE EXPRESS,0
I,6/15/18,PT EVERGLADES,32,MEDITERRANEAN SHIPPING COMPANY,MSC KINGSTON,28
I,6/15/18,PT EVERGLADES,40,MEDITERRANEAN SHIPPING COMPANY,MAERSK KINGSTON,2
I,6/15/18,PT EVERGLADES,48,MEDITERRANEAN SHIPPING COMPANY,MSC KINGSTON,11.89
I,6/15/18,PT EVERGLADES,49,MEDITERRANEAN SHIPPING COMPANY,MSC KINGSTON,2.07
I,6/15/18,PT EVERGLADES,68,KING OCEAN SERVICES,HOHEBANK,2
I,6/15/18,PT EVERGLADES,69,KING OCEAN SERVICES,HOHEBANK,17.75
I,6/15/18,PT EVERGLADES,69,MAERSK LINE,MSC KINGSTON,22.62
I,6/15/18,PT EVERGLADES,20,MEDITERRANEAN SHIPPING COMPANY,MSC KINGSTON,24.15
I,6/15/18,PT EVERGLADES,11,MAERSK LINE,MSC KINGSTON,9
I,6/15/18,PT EVERGLADES,21,MEDITERRANEAN SHIPPING COMPANY,MSC KINGSTON,23.85
I,6/15/18,PT EVERGLADES,70,MEDITERRANEAN SHIPPING COMPANY,MSC KINGSTON,10.17
I,6/15/18,PT EVERGLADES,29,MEDITERRANEAN SHIPPING COMPANY,MSC KINGSTON,8
I,6/15/18,PT EVERGLADES,84,MEDITERRANEAN SHIPPING COMPANY,MSC KINGSTON,16
I,6/15/18,PT EVERGLADES,85,HAMBURG SUD,MELBOURNE STRAIT,1
I,6/15/18,PT EVERGLADES,85,MAERSK LINE,MSC KINGSTON,2.5
I,6/15/18,PT EVERGLADES,8,KING OCEAN SERVICES,HOHEBANK,12.76
I,6/15/18,PT EVERGLADES,55,MEDITERRANEAN SHIPPING COMPANY,MSC KINGSTON,1
I,6/15/18,PT EVERGLADES,27,MEDITERRANEAN SHIPPING COMPANY,MSC KINGSTON,2
I,6/15/18,PT EVERGLADES,74,KING OCEAN SERVICES,HOHEBANK,4
I,6/15/18,PT EVERGLADES,87,KING OCEAN SERVICES,MELBOURNE STRAIT,7.25
I,6/15/18,PT EVERGLADES,,KING OCEAN SERVICES,HOHEBANK,7.46
I,6/15/18,PT EVERGLADES,,MAERSK LINE,MSC KINGSTON,13.43
I,6/15/18,PT EVERGLADES,52,MEDITERRANEAN SHIPPING COMPANY,MSC KINGSTON,2
I,6/15/18,PT EVERGLADES,76,HAMBURG SUD,MELBOURNE STRAIT,1
I,6/15/18,PT EVERGLADES,,HAMBURG SUD,MELBOURNE STRAIT,1
I,6/15/18,PT EVERGLADES,8,KING OCEAN SERVICES,MELBOURNE STRAIT,2
I,6/15/18,PT EVERGLADES,25,MAERSK LINE,MSC KINGSTON,68.13
I,6/15/18,PT EVERGLADES,39,MEDITERRANEAN SHIPPING COMPANY,MSC KINGSTON,14.75
I,6/15/18,PT EVERGLADES,72,MAERSK LINE,MSC KINGSTON,6
I,6/15/18,PT EVERGLADES,73,MAERSK LINE,MSC KINGSTON,0.5
I,6/15/18,PT EVERGLADES,96,KING OCEAN SERVICES,HOHEBANK,2.56
I,6/15/18,PT EVERGLADES,7,MEDITERRANEAN SHIPPING COMPANY,MSC KINGSTON,9.5
I,6/15/18,PT EVERGLADES,44,MEDITERRANEAN SHIPPING COMPANY,MSC KINGSTON,11.82
I,6/15/18,PT EVERGLADES,6,KING OCEAN SERVICES,HOHEBANK,1.76
I,6/15/18,PT EVERGLADES,20,KING OCEAN SERVICES,HOHEBANK,6.51
I,6/15/18,PT EVERGLADES,22,MEDITERRANEAN SHIPPING COMPANY,MSC KINGSTON,58.5
I,6/15/18,PT EVERGLADES,33,MEDITERRANEAN SHIPPING COMPANY,MSC KINGSTON,8.35
I,6/15/18,PT EVERGLADES,94,MEDITERRANEAN SHIPPING COMPANY,MSC KINGSTON,64.46
I,6/15/18,PT EVERGLADES,48,KING OCEAN SERVICES,HOHEBANK,4
I,6/15/18,PT EVERGLADES,49,MAERSK LINE,MSC KINGSTON,0.13
I,6/15/18,PT EVERGLADES,67,MAERSK LINE,MSC KINGSTON,0.54
I,6/15/18,PT EVERGLADES,87,KING OCEAN SERVICES,HOHEBANK,0.14
I,6/15/18,PT EVERGLADES,17,KING OCEAN SERVICES,HOHEBANK,0.02
I,6/15/18,PT EVERGLADES,17,MAERSK LINE,MSC KINGSTON,1
I,6/15/18,PT EVERGLADES,84,KING OCEAN SERVICES,HOHEBANK,3.86
I,6/15/18,PT EVERGLADES,24,MAERSK LINE,MSC KINGSTON,2
I,6/15/18,PT EVERGLADES,56,MEDITERRANEAN SHIPPING COMPANY,MSC KINGSTON,2
I,6/15/18,PT EVERGLADES,63,KING OCEAN SERVICES,MELBOURNE STRAIT,2
I,6/15/18,PT EVERGLADES,70,KING OCEAN SERVICES,HOHEBANK,20.26
I,6/15/18,PT EVERGLADES,86,CROWLEY LINER SERVICES,MELBOURNE STRAIT,0
I,6/15/18,PT EVERGLADES,5,KING OCEAN SERVICES,HOHEBANK,1.96
I,6/15/18,PT EVERGLADES,52,KING OCEAN SERVICES,HOHEBANK,12
I,6/15/18,PT EVERGLADES,70,MAERSK LINE,MSC KINGSTON,23
I,6/15/18,PT EVERGLADES,76,MAERSK LINE,MSC KINGSTON,24.13
I,6/15/18,PT EVERGLADES,84,KING OCEAN SERVICES,MELBOURNE STRAIT,1
I,6/15/18,PT EVERGLADES,39,KING OCEAN SERVICES,HOHEBANK,3
I,6/15/18,PT EVERGLADES,39,MAERSK LINE,MSC KINGSTON,6.22
I,6/15/18,PT EVERGLADES,86,CROWLEY LINER SERVICES,REGULA,0
I,6/15/18,PT EVERGLADES,86,KING OCEAN SERVICES,HOHEBANK,0
I,6/15/18,PT EVERGLADES,19,MEDITERRANEAN SHIPPING COMPANY,MSC KINGSTON,15.5
I,6/15/18,PT EVERGLADES,44,KING OCEAN SERVICES,HOHEBANK,7.99
I,6/15/18,PT EVERGLADES,84,CROWLEY LINER SERVICES,REGULA,4
I,6/16/18,PT EVERGLADES,22,CROWLEY LINER SERVICES,TUCANA J,0.64
I,6/16/18,PT EVERGLADES,22,HAPAG LLOYD,WASHINGTON EXPRESS,5.63
I,6/16/18,PT EVERGLADES,85,CROWLEY LINER SERVICES,TUCANA J,4.49
I,6/16/18,PT EVERGLADES,15,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,2
I,6/16/18,PT EVERGLADES,20,CROWLEY LINER SERVICES,TUCANA J,2
I,6/16/18,PT EVERGLADES,27,KING OCEAN SERVICES,TUCANA J,15.25
I,6/16/18,PT EVERGLADES,68,HAPAG LLOYD,WASHINGTON EXPRESS,5
I,6/16/18,PT EVERGLADES,68,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,7
I,6/16/18,PT EVERGLADES,69,HAPAG LLOYD,WASHINGTON EXPRESS,0.11
I,6/16/18,PT EVERGLADES,12,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,2
I,6/16/18,PT EVERGLADES,42,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,2
I,6/16/18,PT EVERGLADES,94,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,2
I,6/16/18,PT EVERGLADES,97,OCEAN NETWORK EXPRESS,WASHINGTON EXPRESS,1
I,6/16/18,PT EVERGLADES,51,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,2
I,6/16/18,PT EVERGLADES,85,KING OCEAN SERVICES,TUCANA J,0.66
I,6/16/18,PT EVERGLADES,27,YANG MING LINE,WASHINGTON EXPRESS,2
I,6/16/18,PT EVERGLADES,94,KING OCEAN SERVICES,TUCANA J,0.5
I,6/16/18,PT EVERGLADES,,HAPAG LLOYD,WASHINGTON EXPRESS,5.51
I,6/16/18,PT EVERGLADES,13,HAPAG LLOYD,WASHINGTON EXPRESS,0.25
I,6/16/18,PT EVERGLADES,40,OCEAN NETWORK EXPRESS,WASHINGTON EXPRESS,1.75
I,6/16/18,PT EVERGLADES,73,HAPAG LLOYD,WASHINGTON EXPRESS,1.59
I,6/16/18,PT EVERGLADES,74,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,2
I,6/16/18,PT EVERGLADES,,KING OCEAN SERVICES,TUCANA J,4.83
I,6/16/18,PT EVERGLADES,7,CROWLEY LINER SERVICES,TUCANA J,27.3
I,6/16/18,PT EVERGLADES,44,CROWLEY LINER SERVICES,TUCANA J,2
I,6/16/18,PT EVERGLADES,32,HAPAG LLOYD,WASHINGTON EXPRESS,0
I,6/16/18,PT EVERGLADES,49,HAPAG LLOYD,WASHINGTON EXPRESS,0.64
I,6/16/18,PT EVERGLADES,82,HAPAG LLOYD,WASHINGTON EXPRESS,1.32
I,6/16/18,PT EVERGLADES,47,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,26
I,6/16/18,PT EVERGLADES,94,YANG MING LINE,WASHINGTON EXPRESS,2
I,6/16/18,PT EVERGLADES,76,YANG MING LINE,WASHINGTON EXPRESS,2
I,6/16/18,PT EVERGLADES,94,CROWLEY LINER SERVICES,TUCANA J,0.01
I,6/16/18,PT EVERGLADES,,YANG MING LINE,WASHINGTON EXPRESS,4
I,6/16/18,PT EVERGLADES,90,KING OCEAN SERVICES,TUCANA J,1
I,6/16/18,PT EVERGLADES,95,HAPAG LLOYD,WASHINGTON EXPRESS,0.35
I,6/16/18,PT EVERGLADES,17,HAPAG LLOYD,WASHINGTON EXPRESS,1.75
I,6/16/18,PT EVERGLADES,29,HAPAG LLOYD,WASHINGTON EXPRESS,0.13
I,6/16/18,PT EVERGLADES,24,KING OCEAN SERVICES,TUCANA J,1
I,6/16/18,PT EVERGLADES,70,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,16
I,6/16/18,PT EVERGLADES,,CROWLEY LINER SERVICES,TUCANA J,28.99
I,6/16/18,PT EVERGLADES,7,DOLE OCEAN CARGO EXPRESS,DOLE CALIFORNIA,3.56
I,6/16/18,PT EVERGLADES,39,HAPAG LLOYD,WASHINGTON EXPRESS,6.38
I,6/16/18,PT EVERGLADES,86,HAPAG LLOYD,WASHINGTON EXPRESS,2
I,6/16/18,PT EVERGLADES,39,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,0.27
I,6/16/18,PT EVERGLADES,48,YANG MING LINE,WASHINGTON EXPRESS,4
I,6/16/18,PT EVERGLADES,49,YANG MING LINE,WASHINGTON EXPRESS,2
I,6/16/18,PT EVERGLADES,84,KING OCEAN SERVICES,TUCANA J,0.33
I,6/16/18,PT EVERGLADES,8,HAPAG LLOYD,WASHINGTON EXPRESS,14
I,6/16/18,PT EVERGLADES,8,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,12
I,6/16/18,PT EVERGLADES,25,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,34.25
I,6/16/18,PT EVERGLADES,30,HAPAG LLOYD,WASHINGTON EXPRESS,0.39
I,6/16/18,PT EVERGLADES,38,OCEAN NETWORK EXPRESS,WASHINGTON EXPRESS,2
I,6/16/18,PT EVERGLADES,6,CROWLEY LINER SERVICES,TUCANA J,2
I,6/16/18,PT EVERGLADES,8,KING OCEAN SERVICES,TUCANA J,1.71
I,6/16/18,PT EVERGLADES,59,HAPAG LLOYD,WASHINGTON EXPRESS,0.22
I,6/16/18,PT EVERGLADES,62,KING OCEAN SERVICES,TUCANA J,6.84
I,6/16/18,PT EVERGLADES,97,HAPAG LLOYD,WASHINGTON EXPRESS,1
I,6/16/18,PT EVERGLADES,9,YANG MING LINE,WASHINGTON EXPRESS,1
I,6/16/18,PT EVERGLADES,61,KING OCEAN SERVICES,TUCANA J,5.67
I,6/16/18,PT EVERGLADES,74,OCEAN NETWORK EXPRESS,WASHINGTON EXPRESS,2
I,6/16/18,PT EVERGLADES,90,HAPAG LLOYD,WASHINGTON EXPRESS,13.14
I,6/16/18,PT EVERGLADES,7,KING OCEAN SERVICES,TUCANA J,2.01
I,6/16/18,PT EVERGLADES,39,KING OCEAN SERVICES,TUCANA J,2.25
I,6/16/18,PT EVERGLADES,44,KING OCEAN SERVICES,TUCANA J,6.58
I,6/16/18,PT EVERGLADES,48,HAPAG LLOYD,WASHINGTON EXPRESS,0.13
I,6/16/18,PT EVERGLADES,48,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,5.73
I,6/16/18,PT EVERGLADES,63,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,3
I,6/16/18,PT EVERGLADES,84,YANG MING LINE,WASHINGTON EXPRESS,2
I,6/16/18,PT EVERGLADES,95,CROWLEY LINER SERVICES,TUCANA J,0
I,6/16/18,PT EVERGLADES,10,MEDITERRANEAN SHIPPING COMPANY,MSC PINA,1
I,6/16/18,PT EVERGLADES,17,CROWLEY LINER SERVICES,TUCANA J,1.63
I,6/16/18,PT EVERGLADES,3,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,6
I,6/16/18,PT EVERGLADES,22,KING OCEAN SERVICES,TUCANA J,1.07
I,6/16/18,PT EVERGLADES,20,KING OCEAN SERVICES,TUCANA J,16.44
I,6/16/18,PT EVERGLADES,21,HAPAG LLOYD,WASHINGTON EXPRESS,0.25
I,6/16/18,PT EVERGLADES,61,CROWLEY LINER SERVICES,TUCANA J,33.65
I,6/16/18,PT EVERGLADES,70,HAPAG LLOYD,WASHINGTON EXPRESS,2
I,6/16/18,PT EVERGLADES,35,KING OCEAN SERVICES,TUCANA J,2
I,6/16/18,PT EVERGLADES,39,CROWLEY LINER SERVICES,TUCANA J,22.26
I,6/16/18,PT EVERGLADES,39,YANG MING LINE,WASHINGTON EXPRESS,2
I,6/16/18,PT EVERGLADES,86,CROWLEY LINER SERVICES,TUCANA J,2.98
I,6/16/18,PT EVERGLADES,87,HAPAG LLOYD,WASHINGTON EXPRESS,3.8
I,6/16/18,PT EVERGLADES,72,HAPAG LLOYD,WASHINGTON EXPRESS,2.25
I,6/16/18,PT EVERGLADES,84,HAPAG LLOYD,WASHINGTON EXPRESS,22.44
I,6/16/18,PT EVERGLADES,22,YANG MING LINE,WASHINGTON EXPRESS,15
I,6/16/18,PT EVERGLADES,62,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,1
I,6/16/18,PT EVERGLADES,86,MEDITERRANEAN SHIPPING COMPANY,ALLEGRO,0
I,6/16/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,SEA EXPRESS II,0
I,6/16/18,PT EVERGLADES,93,HAPAG LLOYD,WASHINGTON EXPRESS,1
I,6/16/18,PT EVERGLADES,44,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,24
I,6/16/18,PT EVERGLADES,48,CROWLEY LINER SERVICES,TUCANA J,0.84
I,6/16/18,PT EVERGLADES,33,HAPAG LLOYD,WASHINGTON EXPRESS,12.86
I,6/16/18,PT EVERGLADES,72,KING OCEAN SERVICES,TUCANA J,2
I,6/16/18,PT EVERGLADES,85,HAPAG LLOYD,WASHINGTON EXPRESS,1.36
I,6/16/18,PT EVERGLADES,22,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,10
I,6/16/18,PT EVERGLADES,57,HAPAG LLOYD,WASHINGTON EXPRESS,3.25
I,6/16/18,PT EVERGLADES,86,KING OCEAN SERVICES,DELPHINUS,0
I,6/16/18,PT EVERGLADES,20,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,9
I,6/16/18,PT EVERGLADES,69,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,2
I,6/16/18,PT EVERGLADES,94,HAPAG LLOYD,WASHINGTON EXPRESS,3.24
I,6/16/18,PT EVERGLADES,9,KING OCEAN SERVICES,TUCANA J,0.15
I,6/16/18,PT EVERGLADES,40,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,2
I,6/16/18,PT EVERGLADES,87,CROWLEY LINER SERVICES,TUCANA J,2.25
I,6/16/18,PT EVERGLADES,8,DOLE OCEAN CARGO EXPRESS,DOLE CALIFORNIA,80.44
I,6/16/18,PT EVERGLADES,25,HAPAG LLOYD,WASHINGTON EXPRESS,2.25
I,6/16/18,PT EVERGLADES,38,HAPAG LLOYD,WASHINGTON EXPRESS,0.13
I,6/16/18,PT EVERGLADES,44,YANG MING LINE,WASHINGTON EXPRESS,12
I,6/16/18,PT EVERGLADES,84,CROWLEY LINER SERVICES,TUCANA J,2.24
I,6/16/18,PT EVERGLADES,8,CROWLEY LINER SERVICES,TUCANA J,13.22
I,6/16/18,PT EVERGLADES,27,HAPAG LLOYD,WASHINGTON EXPRESS,0.25
I,6/16/18,PT EVERGLADES,62,CROWLEY LINER SERVICES,TUCANA J,46.68
I,6/16/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,TRANSPORT EXPRESS,0
I,6/16/18,PT EVERGLADES,89,HAPAG LLOYD,WASHINGTON EXPRESS,4.24
I,6/16/18,PT EVERGLADES,18,HAPAG LLOYD,WASHINGTON EXPRESS,18
I,6/16/18,PT EVERGLADES,19,HAPAG LLOYD,WASHINGTON EXPRESS,23.75
I,6/16/18,PT EVERGLADES,42,HAPAG LLOYD,WASHINGTON EXPRESS,5.13
I,6/16/18,PT EVERGLADES,19,KING OCEAN SERVICES,TUCANA J,0.11
I,6/16/18,PT EVERGLADES,28,HAPAG LLOYD,WASHINGTON EXPRESS,8.25
I,6/16/18,PT EVERGLADES,44,HAPAG LLOYD,WASHINGTON EXPRESS,20.75
I,6/16/18,PT EVERGLADES,73,KING OCEAN SERVICES,TUCANA J,18.33
I,6/16/18,PT EVERGLADES,85,YANG MING LINE,WASHINGTON EXPRESS,4
I,6/17/18,PT EVERGLADES,61,KING OCEAN SERVICES,ROTHORN,1.75
I,6/17/18,PT EVERGLADES,74,KING OCEAN SERVICES,ROTHORN,2.78
I,6/17/18,PT EVERGLADES,95,CROWLEY LINER SERVICES,PAVO J,2
I,6/17/18,PT EVERGLADES,86,KING OCEAN SERVICES,ROTHORN,0
I,6/17/18,PT EVERGLADES,90,KING OCEAN SERVICES,ROTHORN,9.38
I,6/17/18,PT EVERGLADES,95,CROWLEY LINER SERVICES,ROTHORN,0.06
I,6/17/18,PT EVERGLADES,62,ANTILLEAN LINES,PAVO J,6.25
I,6/17/18,PT EVERGLADES,61,CROWLEY LINER SERVICES,PAVO J,4.02
I,6/17/18,PT EVERGLADES,94,CROWLEY LINER SERVICES,ROTHORN,2
I,6/17/18,PT EVERGLADES,,CROWLEY LINER SERVICES,PAVO J,12.11
I,6/17/18,PT EVERGLADES,35,KING OCEAN SERVICES,ROTHORN,0.19
I,6/17/18,PT EVERGLADES,40,CROWLEY LINER SERVICES,ROTHORN,55.58
I,6/17/18,PT EVERGLADES,73,CROWLEY LINER SERVICES,PAVO J,0
I,6/17/18,PT EVERGLADES,,CROWLEY LINER SERVICES,ROTHORN,2
I,6/17/18,PT EVERGLADES,73,CROWLEY LINER SERVICES,ROTHORN,1
I,6/17/18,PT EVERGLADES,68,CROWLEY LINER SERVICES,PAVO J,16.53
I,6/17/18,PT EVERGLADES,6,CROWLEY LINER SERVICES,ROTHORN,2
I,6/17/18,PT EVERGLADES,74,CROWLEY LINER SERVICES,ROTHORN,0.89
I,6/17/18,PT EVERGLADES,90,CROWLEY LINER SERVICES,ROTHORN,28.25
I,6/17/18,PT EVERGLADES,39,KING OCEAN SERVICES,ROTHORN,16
I,6/17/18,PT EVERGLADES,67,CROWLEY LINER SERVICES,PAVO J,2
I,6/17/18,PT EVERGLADES,3,CROWLEY LINER SERVICES,ROTHORN,2
I,6/17/18,PT EVERGLADES,7,KING OCEAN SERVICES,ROTHORN,13.6
I,6/17/18,PT EVERGLADES,44,KING OCEAN SERVICES,ROTHORN,0.19
I,6/17/18,PT EVERGLADES,62,KING OCEAN SERVICES,ROTHORN,0.19
I,6/17/18,PT EVERGLADES,21,CROWLEY LINER SERVICES,ROTHORN,2
I,6/17/18,PT EVERGLADES,23,SEALAND,CAP ROCA,0.35
I,6/17/18,PT EVERGLADES,86,CROWLEY LINER SERVICES,PAVO J,2.62
I,6/17/18,PT EVERGLADES,86,CROWLEY LINER SERVICES,ROTHORN,0
I,6/17/18,PT EVERGLADES,87,CROWLEY LINER SERVICES,ROTHORN,4
I,6/17/18,PT EVERGLADES,8,CROWLEY LINER SERVICES,PAVO J,6.72
I,6/17/18,PT EVERGLADES,8,CROWLEY LINER SERVICES,ROTHORN,122.01
I,6/17/18,PT EVERGLADES,33,KING OCEAN SERVICES,ROTHORN,2
I,6/17/18,PT EVERGLADES,62,CROWLEY LINER SERVICES,ROTHORN,0.42
I,6/17/18,PT EVERGLADES,85,KING OCEAN SERVICES,ROTHORN,3
I,6/17/18,PT EVERGLADES,10,KING OCEAN SERVICES,ROTHORN,0.12
I,6/17/18,PT EVERGLADES,39,CROWLEY LINER SERVICES,ROTHORN,8
I,6/17/18,PT EVERGLADES,48,CROWLEY LINER SERVICES,PAVO J,2
I,6/17/18,PT EVERGLADES,54,CROWLEY LINER SERVICES,PAVO J,0.83
I,6/17/18,PT EVERGLADES,90,CROWLEY LINER SERVICES,PAVO J,40.21
I,6/17/18,PT EVERGLADES,,KING OCEAN SERVICES,ROTHORN,14.61
I,6/17/18,PT EVERGLADES,44,CROWLEY LINER SERVICES,ROTHORN,2
I,6/17/18,PT EVERGLADES,96,CROWLEY LINER SERVICES,ROTHORN,1
I,6/17/18,PT EVERGLADES,,SEALAND,CAP ROCA,2.03
I,6/17/18,PT EVERGLADES,30,CROWLEY LINER SERVICES,ROTHORN,1.75
I,6/17/18,PT EVERGLADES,33,CROWLEY LINER SERVICES,ROTHORN,2
I,6/17/18,PT EVERGLADES,60,CROWLEY LINER SERVICES,PAVO J,0.36
I,6/17/18,PT EVERGLADES,72,KING OCEAN SERVICES,ROTHORN,1
I,6/17/18,PT EVERGLADES,6,KING OCEAN SERVICES,ROTHORN,4
I,6/17/18,PT EVERGLADES,61,SEALAND,MAERSK WINNIPEG,0.88
I,6/17/18,PT EVERGLADES,87,CROWLEY LINER SERVICES,PAVO J,3.15
I,6/17/18,PT EVERGLADES,29,CROWLEY LINER SERVICES,ROTHORN,2
I,6/17/18,PT EVERGLADES,38,CROWLEY LINER SERVICES,PAVO J,0.17
I,6/17/18,PT EVERGLADES,62,CROWLEY LINER SERVICES,PAVO J,132.45
I,6/17/18,PT EVERGLADES,84,CROWLEY LINER SERVICES,ROTHORN,2.01
I,6/17/18,PT EVERGLADES,8,AMERICAN PRESIDENT LINES,CAP ROCA,4
I,6/17/18,PT EVERGLADES,22,KING OCEAN SERVICES,ROTHORN,3.58
I,6/17/18,PT EVERGLADES,12,KING OCEAN SERVICES,ROTHORN,4.2
I,6/17/18,PT EVERGLADES,76,KING OCEAN SERVICES,ROTHORN,3.22
I,6/17/18,PT EVERGLADES,7,CROWLEY LINER SERVICES,ROTHORN,19.98
I,6/17/18,PT EVERGLADES,22,CROWLEY LINER SERVICES,PAVO J,3
I,6/17/18,PT EVERGLADES,72,CROWLEY LINER SERVICES,ROTHORN,5.11
I,6/17/18,PT EVERGLADES,85,CROWLEY LINER SERVICES,PAVO J,17
I,6/17/18,PT EVERGLADES,,CROWLEY LINER SERVICES,DENEB J,17.25
I,6/17/18,PT EVERGLADES,8,DOLE OCEAN CARGO EXPRESS,ROTHORN,8
I,6/17/18,PT EVERGLADES,87,SEALAND,CAP ROCA,6
I,6/17/18,PT EVERGLADES,8,KING OCEAN SERVICES,ROTHORN,32.42
I,6/17/18,PT EVERGLADES,4,CROWLEY LINER SERVICES,PAVO J,4
I,6/17/18,PT EVERGLADES,51,CROWLEY LINER SERVICES,ROTHORN,1.94
I,6/17/18,PT EVERGLADES,25,CROWLEY LINER SERVICES,PAVO J,2.39
I,6/17/18,PT EVERGLADES,32,KING OCEAN SERVICES,ROTHORN,1.66
I,6/17/18,PT EVERGLADES,20,KING OCEAN SERVICES,ROTHORN,3
I,6/17/18,PT EVERGLADES,33,SEALAND,CAP ROCA,0.64
I,6/17/18,PT EVERGLADES,34,CROWLEY LINER SERVICES,ROTHORN,4
I,6/17/18,PT EVERGLADES,52,CROWLEY LINER SERVICES,PAVO J,4
I,6/17/18,PT EVERGLADES,52,SEALAND,MAERSK WINNIPEG,2.64
I,6/17/18,PT EVERGLADES,7,CROWLEY LINER SERVICES,PAVO J,2
I,6/17/18,PT EVERGLADES,28,CROWLEY LINER SERVICES,PAVO J,2.84
I,6/17/18,PT EVERGLADES,44,CROWLEY LINER SERVICES,PAVO J,6
I,6/17/18,PT EVERGLADES,87,KING OCEAN SERVICES,ROTHORN,0.38
I,6/17/18,PT EVERGLADES,24,CROWLEY LINER SERVICES,PAVO J,5.1
I,6/17/18,PT EVERGLADES,84,KING OCEAN SERVICES,ROTHORN,0.19
I,6/17/18,PT EVERGLADES,84,SEALAND,CAP ROCA,1.97
I,6/18/18,PT EVERGLADES,62,HAMBURG SUD,JPO CAPRICORNUS,8.45
I,6/18/18,PT EVERGLADES,70,HAPAG LLOYD,JPO CAPRICORNUS,2
I,6/18/18,PT EVERGLADES,7,CMA-CGM,JPO CAPRICORNUS,20
I,6/18/18,PT EVERGLADES,20,HYBUR SHIPPING,VANTAGE,8
I,6/18/18,PT EVERGLADES,52,HAPAG LLOYD,JPO CAPRICORNUS,2
I,6/18/18,PT EVERGLADES,61,HAPAG LLOYD,JPO CAPRICORNUS,3
I,6/18/18,PT EVERGLADES,,HAPAG LLOYD,JPO CAPRICORNUS,3.07
I,6/18/18,PT EVERGLADES,,MEDITERRANEAN SHIPPING COMPANY,MSC MARGARITA,15.15
I,6/18/18,PT EVERGLADES,7,HAPAG LLOYD,JPO CAPRICORNUS,6
I,6/18/18,PT EVERGLADES,2,HAMBURG SUD,JPO CAPRICORNUS,7
I,6/18/18,PT EVERGLADES,33,HYBUR SHIPPING,VANTAGE,2
I,6/18/18,PT EVERGLADES,94,CMA-CGM,JPO CAPRICORNUS,2
I,6/18/18,PT EVERGLADES,20,HAPAG LLOYD,JPO CAPRICORNUS,7
I,6/18/18,PT EVERGLADES,68,MEDITERRANEAN SHIPPING COMPANY,MSC MARGARITA,2
I,6/18/18,PT EVERGLADES,68,SEALAND,JPO CAPRICORNUS,0.5
I,6/18/18,PT EVERGLADES,38,CROWLEY LINER SERVICES,PARADERO,0.44
I,6/18/18,PT EVERGLADES,76,HAMBURG SUD,JPO CAPRICORNUS,52
I,6/18/18,PT EVERGLADES,87,CROWLEY LINER SERVICES,PARADERO,2.25
I,6/18/18,PT EVERGLADES,,HAMBURG SUD,JPO CAPRICORNUS,1
I,6/18/18,PT EVERGLADES,3,HAPAG LLOYD,JPO CAPRICORNUS,13
I,6/18/18,PT EVERGLADES,11,MEDITERRANEAN SHIPPING COMPANY,MSC MARGARITA,3.05
