Direction,Date,US Port,HS Code 2 Digit,Ship Line Name,Vessel Name,TEUS
I,4/16/18,PT EVERGLADES,82,HAMBURG SUD,LIMARI,0.33
I,4/17/18,PT EVERGLADES,20,CROWLEY LINER SERVICES,VEGA SACHSEN,1
I,4/17/18,PT EVERGLADES,94,CROWLEY LINER SERVICES,ROTHORN,4.09
I,4/17/18,PT EVERGLADES,67,CROWLEY LINER SERVICES,VEGA SACHSEN,1
I,4/17/18,PT EVERGLADES,86,CROWLEY LINER SERVICES,ROTHORN,6
I,4/17/18,PT EVERGLADES,87,CROWLEY LINER SERVICES,VEGA SACHSEN,2.83
I,4/17/18,PT EVERGLADES,,CROWLEY LINER SERVICES,ROTHORN,2
I,4/17/18,PT EVERGLADES,6,CROWLEY LINER SERVICES,ROTHORN,6
I,4/17/18,PT EVERGLADES,39,CROWLEY LINER SERVICES,VEGA SACHSEN,3
I,4/17/18,PT EVERGLADES,61,CROWLEY LINER SERVICES,VEGA SACHSEN,7.85
I,4/17/18,PT EVERGLADES,86,CROWLEY LINER SERVICES,VEGA SACHSEN,0
I,4/17/18,PT EVERGLADES,90,CROWLEY LINER SERVICES,ROTHORN,12.68
I,4/17/18,PT EVERGLADES,22,CROWLEY LINER SERVICES,VEGA SACHSEN,1
I,4/17/18,PT EVERGLADES,39,KING OCEAN SERVICES,ROTHORN,10.79
I,4/17/18,PT EVERGLADES,48,CROWLEY LINER SERVICES,ROTHORN,1
I,4/17/18,PT EVERGLADES,7,KING OCEAN SERVICES,ROTHORN,14
I,4/17/18,PT EVERGLADES,64,CROWLEY LINER SERVICES,ROTHORN,0.18
I,4/17/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,0
I,4/17/18,PT EVERGLADES,84,CROWLEY LINER SERVICES,ROTHORN,6.14
I,4/17/18,PT EVERGLADES,8,CROWLEY LINER SERVICES,ROTHORN,26
I,4/17/18,PT EVERGLADES,33,KING OCEAN SERVICES,ROTHORN,1
I,4/17/18,PT EVERGLADES,62,CROWLEY LINER SERVICES,ROTHORN,0.53
I,4/17/18,PT EVERGLADES,85,KING OCEAN SERVICES,ROTHORN,2.29
I,4/17/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,CAPE EXPRESS,0
I,4/17/18,PT EVERGLADES,12,KING OCEAN SERVICES,ROTHORN,1.42
I,4/17/18,PT EVERGLADES,39,CROWLEY LINER SERVICES,ROTHORN,8
I,4/17/18,PT EVERGLADES,,KING OCEAN SERVICES,ROTHORN,17.21
I,4/17/18,PT EVERGLADES,4,KING OCEAN SERVICES,ROTHORN,0.96
I,4/17/18,PT EVERGLADES,7,CROWLEY LINER SERVICES,ROTHORN,21.69
I,4/17/18,PT EVERGLADES,44,CROWLEY LINER SERVICES,ROTHORN,4
I,4/17/18,PT EVERGLADES,62,CROWLEY LINER SERVICES,VEGA SACHSEN,141.42
I,4/17/18,PT EVERGLADES,6,KING OCEAN SERVICES,ROTHORN,6
I,4/17/18,PT EVERGLADES,90,CROWLEY LINER SERVICES,VEGA SACHSEN,24.26
I,4/17/18,PT EVERGLADES,19,KING OCEAN SERVICES,ROTHORN,3
I,4/17/18,PT EVERGLADES,40,CROWLEY LINER SERVICES,ROTHORN,7.65
I,4/17/18,PT EVERGLADES,85,CROWLEY LINER SERVICES,VEGA SACHSEN,18
I,4/17/18,PT EVERGLADES,15,CROWLEY LINER SERVICES,VEGA SACHSEN,0.59
I,4/17/18,PT EVERGLADES,21,CROWLEY LINER SERVICES,VEGA SACHSEN,1
I,4/17/18,PT EVERGLADES,22,KING OCEAN SERVICES,ROTHORN,3.5
I,4/17/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,CARIBBEAN EXPRESS I,1
I,4/17/18,PT EVERGLADES,76,KING OCEAN SERVICES,ROTHORN,3.22
I,4/17/18,PT EVERGLADES,27,SEACOR ISLAND LINES LLC,CARIBBEAN EXPRESS I,1
I,4/17/18,PT EVERGLADES,8,DOLE OCEAN CARGO EXPRESS,ROTHORN,10
I,4/17/18,PT EVERGLADES,8,KING OCEAN SERVICES,ROTHORN,45.96
I,4/17/18,PT EVERGLADES,19,CROWLEY LINER SERVICES,VEGA SACHSEN,0.41
I,4/17/18,PT EVERGLADES,28,CROWLEY LINER SERVICES,VEGA SACHSEN,1.92
I,4/17/18,PT EVERGLADES,34,KING OCEAN SERVICES,ROTHORN,0.29
I,4/17/18,PT EVERGLADES,9,CROWLEY LINER SERVICES,ROTHORN,0.31
I,4/17/18,PT EVERGLADES,73,KING OCEAN SERVICES,ROTHORN,0.29
I,4/17/18,PT EVERGLADES,32,KING OCEAN SERVICES,ROTHORN,1.61
I,4/17/18,PT EVERGLADES,20,KING OCEAN SERVICES,ROTHORN,2.04
I,4/17/18,PT EVERGLADES,8,CROWLEY LINER SERVICES,VEGA SACHSEN,12
I,4/17/18,PT EVERGLADES,9,KING OCEAN SERVICES,ROTHORN,1.29
I,4/17/18,PT EVERGLADES,31,CROWLEY LINER SERVICES,ROTHORN,2
I,4/17/18,PT EVERGLADES,87,KING OCEAN SERVICES,ROTHORN,0.29
I,4/17/18,PT EVERGLADES,84,KING OCEAN SERVICES,ROTHORN,0.29
I,4/17/18,PT EVERGLADES,,CROWLEY LINER SERVICES,VEGA SACHSEN,7.63
I,4/17/18,PT EVERGLADES,42,CROWLEY LINER SERVICES,ROTHORN,0.02
I,4/17/18,PT EVERGLADES,73,CROWLEY LINER SERVICES,VEGA SACHSEN,0.08
I,4/17/18,PT EVERGLADES,74,KING OCEAN SERVICES,ROTHORN,0.78
I,4/17/18,PT EVERGLADES,86,KING OCEAN SERVICES,ROTHORN,0
I,4/17/18,PT EVERGLADES,24,CROWLEY LINER SERVICES,VEGA SACHSEN,2.25
I,4/17/18,PT EVERGLADES,68,CROWLEY LINER SERVICES,VEGA SACHSEN,3.38
I,4/17/18,PT EVERGLADES,85,CROWLEY LINER SERVICES,ROTHORN,0.01
I,4/18/18,PT EVERGLADES,94,HYBUR SHIPPING,CARIBE MARINER,0.33
I,4/18/18,PT EVERGLADES,22,MEDITERRANEAN SHIPPING COMPANY,ALLEGRO,6
I,4/18/18,PT EVERGLADES,48,MAERSK LINE,MAERSK MONTANA,11
I,4/18/18,PT EVERGLADES,62,CROWLEY LINER SERVICES,PEGASUS J,8.5
I,4/18/18,PT EVERGLADES,69,KING OCEAN SERVICES,PAVO J,2
I,4/18/18,PT EVERGLADES,,CROWLEY LINER SERVICES,PAVO J,47
I,4/18/18,PT EVERGLADES,29,MAERSK LINE,MAERSK MONTANA,4
I,4/18/18,PT EVERGLADES,95,KING OCEAN SERVICES,PAVO J,0.29
I,4/18/18,PT EVERGLADES,72,CROWLEY LINER SERVICES,PAVO J,2
I,4/18/18,PT EVERGLADES,89,MEDITERRANEAN SHIPPING COMPANY,MAERSK MONTANA,5
I,4/18/18,PT EVERGLADES,39,MAERSK LINE,MAERSK MONTANA,8
I,4/18/18,PT EVERGLADES,62,SEALAND,MAERSK WILMINGTON,1.51
I,4/18/18,PT EVERGLADES,84,MAERSK LINE,MAERSK MONTANA,13.25
I,4/18/18,PT EVERGLADES,,KING OCEAN SERVICES,PAVO J,6.25
I,4/18/18,PT EVERGLADES,7,CROWLEY LINER SERVICES,PAVO J,55.6
I,4/18/18,PT EVERGLADES,37,MEDITERRANEAN SHIPPING COMPANY,MAERSK MONTANA,1.75
I,4/18/18,PT EVERGLADES,44,KING OCEAN SERVICES,PAVO J,12
I,4/18/18,PT EVERGLADES,85,SEACOR ISLAND LINES LLC,TRANSPORT EXPRESS,1
I,4/18/18,PT EVERGLADES,86,MBC LINE (MARINE BULK CARRIERS),CAPE MAIL,0
I,4/18/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,2
I,4/18/18,PT EVERGLADES,94,CROWLEY LINER SERVICES,PAVO J,4.04
I,4/18/18,PT EVERGLADES,95,SEALAND,MAERSK WILMINGTON,1.15
I,4/18/18,PT EVERGLADES,2,SEALAND,MAERSK WILMINGTON,6
I,4/18/18,PT EVERGLADES,33,MAERSK LINE,MAERSK MONTANA,1.75
I,4/18/18,PT EVERGLADES,56,MAERSK LINE,MAERSK MONTANA,2
I,4/18/18,PT EVERGLADES,8,HYBUR SHIPPING,CARIBE MARINER,6
I,4/18/18,PT EVERGLADES,21,MAERSK LINE,MAERSK MONTANA,2
I,4/18/18,PT EVERGLADES,83,SEALAND,MAERSK WILMINGTON,0.19
I,4/18/18,PT EVERGLADES,,SEALAND,MAERSK WILMINGTON,2.38
I,4/18/18,PT EVERGLADES,13,SEALAND,MAERSK WILMINGTON,0.22
I,4/18/18,PT EVERGLADES,87,MAERSK LINE,MAERSK MONTANA,2
I,4/18/18,PT EVERGLADES,,HYBUR SHIPPING,CARIBE MARINER,0.5
I,4/18/18,PT EVERGLADES,88,MAERSK LINE,MAERSK MONTANA,2
I,4/18/18,PT EVERGLADES,64,CROWLEY LINER SERVICES,PAVO J,0
I,4/18/18,PT EVERGLADES,6,CROWLEY LINER SERVICES,PAVO J,2
I,4/18/18,PT EVERGLADES,24,CROWLEY LINER SERVICES,PAVO J,2
I,4/18/18,PT EVERGLADES,62,KING OCEAN SERVICES,PAVO J,2.87
I,4/18/18,PT EVERGLADES,66,MAERSK LINE,MAERSK MONTANA,1
I,4/18/18,PT EVERGLADES,8,KING OCEAN SERVICES,PAVO J,2
I,4/18/18,PT EVERGLADES,20,HYBUR SHIPPING,CARIBE MARINER,10
I,4/18/18,PT EVERGLADES,48,SEALAND,MAERSK WILMINGTON,0.25
I,4/18/18,PT EVERGLADES,28,MAERSK LINE,MAERSK MONTANA,2
I,4/18/18,PT EVERGLADES,44,MAERSK LINE,MAERSK MONTANA,8.64
I,4/18/18,PT EVERGLADES,48,MEDITERRANEAN SHIPPING COMPANY,MAERSK MONTANA,3.5
I,4/18/18,PT EVERGLADES,63,HYBUR SHIPPING,CARIBE MARINER,0.5
I,4/18/18,PT EVERGLADES,82,SEALAND,MAERSK WILMINGTON,0.38
I,4/18/18,PT EVERGLADES,3,SEALAND,MAERSK WILMINGTON,6.61
I,4/18/18,PT EVERGLADES,22,MAERSK LINE,MAERSK MONTANA,91.26
I,4/18/18,PT EVERGLADES,83,CROWLEY LINER SERVICES,PAVO J,2
I,4/18/18,PT EVERGLADES,84,CROWLEY LINER SERVICES,PAVO J,4.5
I,4/18/18,PT EVERGLADES,85,MAERSK LINE,MAERSK MONTANA,12
I,4/18/18,PT EVERGLADES,87,KING OCEAN SERVICES,VEGA LUNA,0
I,4/18/18,PT EVERGLADES,22,KING OCEAN SERVICES,PAVO J,2
I,4/18/18,PT EVERGLADES,86,MBC LINE (MARINE BULK CARRIERS),FIESTA MAIL,0
I,4/18/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,TRANSPORT EXPRESS,20
I,4/18/18,PT EVERGLADES,8,CROWLEY LINER SERVICES,PAVO J,142.4
I,4/18/18,PT EVERGLADES,20,KING OCEAN SERVICES,PAVO J,47.5
I,4/18/18,PT EVERGLADES,61,CROWLEY LINER SERVICES,PAVO J,68.1
I,4/18/18,PT EVERGLADES,74,CROWLEY LINER SERVICES,PAVO J,4.52
I,4/18/18,PT EVERGLADES,84,SEALAND,MAERSK WILMINGTON,0.41
I,4/18/18,PT EVERGLADES,86,HYBUR SHIPPING,CARIBE MARINER,2
I,4/18/18,PT EVERGLADES,8,SEALAND,MAERSK WILMINGTON,94
I,4/18/18,PT EVERGLADES,39,CROWLEY LINER SERVICES,PAVO J,4.5
I,4/18/18,PT EVERGLADES,87,HYBUR SHIPPING,CARIBE MARINER,1.33
I,4/18/18,PT EVERGLADES,27,MAERSK LINE,MAERSK MONTANA,6
I,4/18/18,PT EVERGLADES,73,SEACOR ISLAND LINES LLC,TRANSPORT EXPRESS,1
I,4/18/18,PT EVERGLADES,86,MEDITERRANEAN SHIPPING COMPANY,ALLEGRO,0
I,4/18/18,PT EVERGLADES,89,MAERSK LINE,MAERSK MONTANA,8
I,4/18/18,PT EVERGLADES,8,AGRIEX SHIPPING LIMITED,WARNOW WHALE,668.5
I,4/18/18,PT EVERGLADES,18,MAERSK LINE,MAERSK MONTANA,2
I,4/18/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,SEA EXPRESS II,0
I,4/18/18,PT EVERGLADES,,SEACOR ISLAND LINES LLC,SEA EXPRESS II,1
I,4/18/18,PT EVERGLADES,20,CROWLEY LINER SERVICES,PAVO J,12.26
I,4/18/18,PT EVERGLADES,73,MAERSK LINE,MAERSK MONTANA,8
I,4/18/18,PT EVERGLADES,63,CROWLEY LINER SERVICES,PAVO J,11.75
I,4/18/18,PT EVERGLADES,3,HYBUR SHIPPING,CARIBE MARINER,2.75
I,4/18/18,PT EVERGLADES,20,SEALAND,MAERSK WILMINGTON,2
I,4/18/18,PT EVERGLADES,33,HYBUR SHIPPING,CARIBE MARINER,2
I,4/18/18,PT EVERGLADES,33,MEDITERRANEAN SHIPPING COMPANY,MAERSK MONTANA,2
I,4/18/18,PT EVERGLADES,61,CROWLEY LINER SERVICES,PEGASUS J,4.5
I,4/18/18,PT EVERGLADES,69,MAERSK LINE,MAERSK MONTANA,4
I,4/18/18,PT EVERGLADES,87,SEACOR ISLAND LINES LLC,TRANSPORT EXPRESS,2
I,4/18/18,PT EVERGLADES,12,MAERSK LINE,MAERSK MONTANA,2
I,4/18/18,PT EVERGLADES,76,MAERSK LINE,MAERSK MONTANA,60.11
I,4/18/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,EMERALD EXPRESS,0
I,4/18/18,PT EVERGLADES,94,KING OCEAN SERVICES,PAVO J,0.29
I,4/18/18,PT EVERGLADES,95,MAERSK LINE,MAERSK MONTANA,1.75
I,4/18/18,PT EVERGLADES,9,KING OCEAN SERVICES,PAVO J,0.29
I,4/18/18,PT EVERGLADES,76,KING OCEAN SERVICES,PAVO J,2
I,4/18/18,PT EVERGLADES,62,CROWLEY LINER SERVICES,PAVO J,179.56
I,4/18/18,PT EVERGLADES,84,MEDITERRANEAN SHIPPING COMPANY,MAERSK MONTANA,9.9
I,4/18/18,PT EVERGLADES,39,SEALAND,MAERSK WILMINGTON,2
I,4/18/18,PT EVERGLADES,52,SEALAND,MAERSK WILMINGTON,0.38
I,4/18/18,PT EVERGLADES,61,SEALAND,MAERSK WILMINGTON,8
I,4/18/18,PT EVERGLADES,,MAERSK LINE,MAERSK MONTANA,4.26
I,4/18/18,PT EVERGLADES,7,SEALAND,MAERSK WILMINGTON,2
I,4/18/18,PT EVERGLADES,44,SEALAND,MAERSK WILMINGTON,16
I,4/18/18,PT EVERGLADES,90,CROWLEY LINER SERVICES,PAVO J,2.26
I,4/18/18,PT EVERGLADES,95,CROWLEY LINER SERVICES,PAVO J,0
I,4/18/18,PT EVERGLADES,44,MEDITERRANEAN SHIPPING COMPANY,MAERSK MONTANA,25
I,4/18/18,PT EVERGLADES,85,CROWLEY LINER SERVICES,PAVO J,11.24
I,4/18/18,PT EVERGLADES,85,HYBUR SHIPPING,CARIBE MARINER,0.33
I,4/18/18,PT EVERGLADES,3,CROWLEY LINER SERVICES,PAVO J,2
I,4/18/18,PT EVERGLADES,85,MEDITERRANEAN SHIPPING COMPANY,MAERSK MONTANA,0.1
I,4/19/18,PT EVERGLADES,17,CROWLEY LINER SERVICES,TUCANA J,0.49
I,4/19/18,PT EVERGLADES,32,CROWLEY LINER SERVICES,AS FIORELLA,2
I,4/19/18,PT EVERGLADES,86,HYBUR SHIPPING,CARIBE NAVIGATOR,87.5
I,4/19/18,PT EVERGLADES,24,CROWLEY LINER SERVICES,TUCANA J,1
I,4/19/18,PT EVERGLADES,24,CROWLEY LINER SERVICES,AS FIORELLA,10
I,4/19/18,PT EVERGLADES,44,HYBUR SHIPPING,CARIBE NAVIGATOR,0
I,4/19/18,PT EVERGLADES,86,KING OCEAN SERVICES,CHARLOTTE,0
I,4/19/18,PT EVERGLADES,76,CROWLEY LINER SERVICES,TUCANA J,2
I,4/19/18,PT EVERGLADES,86,CROWLEY LINER SERVICES,TUCANA J,8
I,4/19/18,PT EVERGLADES,87,CROWLEY LINER SERVICES,AS FIORELLA,14.57
I,4/19/18,PT EVERGLADES,19,KING OCEAN SERVICES,VEGA LUNA,1
I,4/19/18,PT EVERGLADES,39,KING OCEAN SERVICES,VEGA LUNA,4.25
I,4/19/18,PT EVERGLADES,84,CROWLEY LINER SERVICES,AS FIORELLA,0
I,4/19/18,PT EVERGLADES,8,CROWLEY LINER SERVICES,TUCANA J,293.1
I,4/19/18,PT EVERGLADES,8,CROWLEY LINER SERVICES,AS FIORELLA,2
I,4/19/18,PT EVERGLADES,44,KING OCEAN SERVICES,VEGA LUNA,6
I,4/19/18,PT EVERGLADES,34,CROWLEY LINER SERVICES,AS FIORELLA,1
I,4/19/18,PT EVERGLADES,61,KING OCEAN SERVICES,CHARLOTTE,1
I,4/19/18,PT EVERGLADES,69,KING OCEAN SERVICES,VEGA LUNA,1
I,4/19/18,PT EVERGLADES,86,CROWLEY LINER SERVICES,AS FIORELLA,0
I,4/19/18,PT EVERGLADES,3,KING OCEAN SERVICES,CHARLOTTE,2
I,4/19/18,PT EVERGLADES,3,CROWLEY LINER SERVICES,TUCANA J,2
I,4/19/18,PT EVERGLADES,3,KING OCEAN SERVICES,VEGA LUNA,2
I,4/19/18,PT EVERGLADES,85,KING OCEAN SERVICES,VEGA LUNA,3
I,4/19/18,PT EVERGLADES,9,KING OCEAN SERVICES,CHARLOTTE,1.9
I,4/19/18,PT EVERGLADES,20,CROWLEY LINER SERVICES,TUCANA J,4.45
I,4/19/18,PT EVERGLADES,,KING OCEAN SERVICES,VEGA LUNA,4
I,4/19/18,PT EVERGLADES,81,KING OCEAN SERVICES,VEGA LUNA,4
I,4/19/18,PT EVERGLADES,38,KING OCEAN SERVICES,VEGA LUNA,6
I,4/19/18,PT EVERGLADES,62,CROWLEY LINER SERVICES,TUCANA J,68.13
I,4/19/18,PT EVERGLADES,62,KING OCEAN SERVICES,CHARLOTTE,6
I,4/19/18,PT EVERGLADES,72,KING OCEAN SERVICES,VEGA LUNA,6
I,4/19/18,PT EVERGLADES,39,CROWLEY LINER SERVICES,TUCANA J,27.01
I,4/19/18,PT EVERGLADES,2,KING OCEAN SERVICES,CHARLOTTE,8
I,4/19/18,PT EVERGLADES,44,CROWLEY LINER SERVICES,AS FIORELLA,6.48
I,4/19/18,PT EVERGLADES,90,CROWLEY LINER SERVICES,TUCANA J,4.51
I,4/19/18,PT EVERGLADES,95,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,4
I,4/19/18,PT EVERGLADES,,HYBUR SHIPPING,CARIBE NAVIGATOR,1
I,4/19/18,PT EVERGLADES,22,CROWLEY LINER SERVICES,TUCANA J,4.12
I,4/19/18,PT EVERGLADES,62,CROWLEY LINER SERVICES,AS FIORELLA,1
I,4/19/18,PT EVERGLADES,81,HYBUR SHIPPING,CARIBE NAVIGATOR,1
I,4/19/18,PT EVERGLADES,21,CROWLEY LINER SERVICES,TUCANA J,1.13
I,4/19/18,PT EVERGLADES,42,CROWLEY LINER SERVICES,AS FIORELLA,2
I,4/19/18,PT EVERGLADES,90,CROWLEY LINER SERVICES,AS FIORELLA,1.26
I,4/19/18,PT EVERGLADES,4,KING OCEAN SERVICES,CHARLOTTE,2
I,4/19/18,PT EVERGLADES,63,CROWLEY LINER SERVICES,TUCANA J,0.67
I,4/19/18,PT EVERGLADES,3,CROWLEY LINER SERVICES,AS FIORELLA,4
I,4/19/18,PT EVERGLADES,33,CROWLEY LINER SERVICES,AS FIORELLA,4.5
I,4/19/18,PT EVERGLADES,85,CROWLEY LINER SERVICES,AS FIORELLA,1
I,4/19/18,PT EVERGLADES,25,KING OCEAN SERVICES,VEGA LUNA,1
I,4/19/18,PT EVERGLADES,21,CROWLEY LINER SERVICES,AS FIORELLA,4
I,4/19/18,PT EVERGLADES,62,CROWLEY LINER SERVICES,K STORM,16.25
I,4/19/18,PT EVERGLADES,39,KING OCEAN SERVICES,CHARLOTTE,0.1
I,4/19/18,PT EVERGLADES,52,CROWLEY LINER SERVICES,TUCANA J,3.69
I,4/19/18,PT EVERGLADES,7,CROWLEY LINER SERVICES,TUCANA J,35.02
I,4/19/18,PT EVERGLADES,19,CROWLEY LINER SERVICES,TUCANA J,0.77
I,4/19/18,PT EVERGLADES,44,CROWLEY LINER SERVICES,CARIBE NAVIGATOR,2
I,4/19/18,PT EVERGLADES,72,CROWLEY LINER SERVICES,AS FIORELLA,8
I,4/19/18,PT EVERGLADES,22,KING OCEAN SERVICES,CHARLOTTE,11.04
I,4/19/18,PT EVERGLADES,24,KING OCEAN SERVICES,VEGA LUNA,7.49
I,4/19/18,PT EVERGLADES,69,KING OCEAN SERVICES,CHARLOTTE,2
I,4/19/18,PT EVERGLADES,52,CROWLEY LINER SERVICES,AS FIORELLA,3.2
I,4/19/18,PT EVERGLADES,9,KING OCEAN SERVICES,VEGA LUNA,2
I,4/19/18,PT EVERGLADES,85,KING OCEAN SERVICES,CHARLOTTE,1
I,4/19/18,PT EVERGLADES,86,KING OCEAN SERVICES,TUCANA J,0
I,4/19/18,PT EVERGLADES,95,CROWLEY LINER SERVICES,TUCANA J,2.25
I,4/19/18,PT EVERGLADES,22,CROWLEY LINER SERVICES,AS FIORELLA,14
I,4/19/18,PT EVERGLADES,73,HYBUR SHIPPING,CARIBE NAVIGATOR,2
I,4/19/18,PT EVERGLADES,84,KING OCEAN SERVICES,VEGA LUNA,2
I,4/19/18,PT EVERGLADES,85,CROWLEY LINER SERVICES,TUCANA J,2.25
I,4/19/18,PT EVERGLADES,87,KING OCEAN SERVICES,VEGA LUNA,2
I,4/19/18,PT EVERGLADES,15,CROWLEY LINER SERVICES,AS FIORELLA,1
I,4/19/18,PT EVERGLADES,76,CROWLEY LINER SERVICES,AS FIORELLA,1
I,4/19/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,0
I,4/19/18,PT EVERGLADES,,KING OCEAN SERVICES,CHARLOTTE,3
I,4/19/18,PT EVERGLADES,39,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,1
I,4/19/18,PT EVERGLADES,61,CROWLEY LINER SERVICES,TUCANA J,34.93
I,4/19/18,PT EVERGLADES,,CROWLEY LINER SERVICES,TUCANA J,18.95
I,4/19/18,PT EVERGLADES,73,KING OCEAN SERVICES,VEGA LUNA,8
I,4/19/18,PT EVERGLADES,86,KING OCEAN SERVICES,VEGA LUNA,0
I,4/19/18,PT EVERGLADES,6,CROWLEY LINER SERVICES,TUCANA J,4.01
I,4/19/18,PT EVERGLADES,,CROWLEY LINER SERVICES,AS FIORELLA,6.01
I,4/19/18,PT EVERGLADES,73,CROWLEY LINER SERVICES,AS FIORELLA,22
I,4/19/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,CARIBBEAN EXPRESS I,0
I,4/19/18,PT EVERGLADES,96,CROWLEY LINER SERVICES,AS FIORELLA,0.99
I,4/20/18,PT EVERGLADES,39,MAERSK LINE,MSC TORONTO,4.75
I,4/20/18,PT EVERGLADES,42,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,4.15
I,4/20/18,PT EVERGLADES,44,HAMBURG SUD,MONTE ACONCAGUA,43.23
I,4/20/18,PT EVERGLADES,44,KING OCEAN SERVICES,MELBOURNE STRAIT,2
I,4/20/18,PT EVERGLADES,52,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,3.34
I,4/20/18,PT EVERGLADES,73,MAERSK LINE,MSC TORONTO,4
I,4/20/18,PT EVERGLADES,,HAMBURG SUD,MELBOURNE STRAIT,2.03
I,4/20/18,PT EVERGLADES,7,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,17
I,4/20/18,PT EVERGLADES,44,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,12.72
I,4/20/18,PT EVERGLADES,48,KING OCEAN SERVICES,HOHEBANK,4
I,4/20/18,PT EVERGLADES,73,HAMBURG SUD,MELBOURNE STRAIT,4
I,4/20/18,PT EVERGLADES,69,HAMBURG SUD,MONTE ACONCAGUA,10
I,4/20/18,PT EVERGLADES,85,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,4.87
I,4/20/18,PT EVERGLADES,15,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,12.4
I,4/20/18,PT EVERGLADES,33,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,7.26
I,4/20/18,PT EVERGLADES,90,KING OCEAN SERVICES,MELBOURNE STRAIT,0.31
I,4/20/18,PT EVERGLADES,9,MAERSK LINE,MSC TORONTO,0.17
I,4/20/18,PT EVERGLADES,11,HAMBURG SUD,MONTE ACONCAGUA,4
I,4/20/18,PT EVERGLADES,21,KING OCEAN SERVICES,HOHEBANK,7.25
I,4/20/18,PT EVERGLADES,48,MAERSK LINE,MSC TORONTO,0.25
I,4/20/18,PT EVERGLADES,57,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,1
I,4/20/18,PT EVERGLADES,90,MAERSK LINE,MSC TORONTO,2
I,4/20/18,PT EVERGLADES,94,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,69.21
I,4/20/18,PT EVERGLADES,76,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,1.73
I,4/20/18,PT EVERGLADES,87,KING OCEAN SERVICES,HOHEBANK,6.01
I,4/20/18,PT EVERGLADES,8,KING OCEAN SERVICES,HOHEBANK,25
I,4/20/18,PT EVERGLADES,25,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,85.24
I,4/20/18,PT EVERGLADES,62,KING OCEAN SERVICES,HOHEBANK,1
I,4/20/18,PT EVERGLADES,70,MAERSK LINE,MSC TORONTO,20
I,4/20/18,PT EVERGLADES,87,HAPAG LLOYD,MONTE ACONCAGUA,2
I,4/20/18,PT EVERGLADES,89,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,2
I,4/20/18,PT EVERGLADES,19,HAMBURG SUD,MONTE ACONCAGUA,15
I,4/20/18,PT EVERGLADES,21,MAERSK LINE,MSC TORONTO,0.86
I,4/20/18,PT EVERGLADES,52,KING OCEAN SERVICES,HOHEBANK,6
I,4/20/18,PT EVERGLADES,73,HAMBURG SUD,MONTE ACONCAGUA,2
I,4/20/18,PT EVERGLADES,87,KING OCEAN SERVICES,MELBOURNE STRAIT,4
I,4/20/18,PT EVERGLADES,42,KING OCEAN SERVICES,HOHEBANK,2
I,4/20/18,PT EVERGLADES,44,MAERSK LINE,MSC TORONTO,1
I,4/20/18,PT EVERGLADES,72,HAMBURG SUD,MONTE ACONCAGUA,3
I,4/20/18,PT EVERGLADES,72,KING OCEAN SERVICES,MELBOURNE STRAIT,2
I,4/20/18,PT EVERGLADES,84,KING OCEAN SERVICES,MELBOURNE STRAIT,2.94
I,4/20/18,PT EVERGLADES,86,HAMBURG SUD,MELBOURNE STRAIT,0
I,4/20/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,GRAND EXPRESS,30
I,4/20/18,PT EVERGLADES,8,KING OCEAN SERVICES,MELBOURNE STRAIT,3
I,4/20/18,PT EVERGLADES,19,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,17.27
I,4/20/18,PT EVERGLADES,31,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,6
I,4/20/18,PT EVERGLADES,37,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,0.11
I,4/20/18,PT EVERGLADES,44,KING OCEAN SERVICES,HOHEBANK,6.5
I,4/20/18,PT EVERGLADES,68,HAMBURG SUD,MONTE ACONCAGUA,36.27
I,4/20/18,PT EVERGLADES,96,KING OCEAN SERVICES,HOHEBANK,2.56
