Direction,Date,US Port,HS Code 2 Digit,Ship Line Name,Vessel Name,TEUS
I,10/16/17,PT EVERGLADES,69,HAPAG LLOYD,SPIRIT OF LISBON,3.5
I,10/16/17,PT EVERGLADES,2,HAPAG LLOYD,SPIRIT OF LISBON,9
I,10/16/17,PT EVERGLADES,21,CROWLEY LINER SERVICES,PAVO J,2.32
I,10/16/17,PT EVERGLADES,70,HAMBURG SUD,SPIRIT OF LISBON,13
I,10/16/17,PT EVERGLADES,85,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,6
I,10/16/17,PT EVERGLADES,95,KING OCEAN SERVICES,GREEN FAST,0.01
I,10/16/17,PT EVERGLADES,39,HAMBURG SUD,SPIRIT OF LISBON,2
I,10/16/17,PT EVERGLADES,61,CROWLEY LINER SERVICES,K STORM,4.5
I,10/16/17,PT EVERGLADES,61,HAMBURG SUD,SPIRIT OF LISBON,2
I,10/16/17,PT EVERGLADES,84,CROWLEY LINER SERVICES,TUCANA J,4.49
I,10/16/17,PT EVERGLADES,87,CROWLEY LINER SERVICES,TUCANA J,5.13
I,10/16/17,PT EVERGLADES,3,HAPAG LLOYD,SPIRIT OF LISBON,11.75
I,10/16/17,PT EVERGLADES,17,CROWLEY LINER SERVICES,TUCANA J,2
I,10/16/17,PT EVERGLADES,34,KING OCEAN SERVICES,GREEN FAST,6
I,10/16/17,PT EVERGLADES,94,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,1.67
I,10/16/17,PT EVERGLADES,8,CROWLEY LINER SERVICES,TUCANA J,35.92
I,10/16/17,PT EVERGLADES,76,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,6
I,10/16/17,PT EVERGLADES,86,KING OCEAN SERVICES,GREEN FAST,0
I,10/16/17,PT EVERGLADES,52,CROWLEY LINER SERVICES,TUCANA J,10.89
I,10/16/17,PT EVERGLADES,61,CROWLEY LINER SERVICES,TUCANA J,52.62
I,10/16/17,PT EVERGLADES,19,HAPAG LLOYD,SPIRIT OF LISBON,2
I,10/16/17,PT EVERGLADES,39,CROWLEY LINER SERVICES,TUCANA J,11
I,10/16/17,PT EVERGLADES,39,CROWLEY LINER SERVICES,PAVO J,4.5
I,10/16/17,PT EVERGLADES,44,CROWLEY LINER SERVICES,TUCANA J,4
I,10/16/17,PT EVERGLADES,52,CROWLEY LINER SERVICES,PAVO J,12.01
I,10/16/17,PT EVERGLADES,7,CROWLEY LINER SERVICES,PAVO J,5.68
I,10/16/17,PT EVERGLADES,28,CROWLEY LINER SERVICES,PAVO J,2.89
I,10/16/17,PT EVERGLADES,34,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,0.02
I,10/16/17,PT EVERGLADES,48,CROWLEY LINER SERVICES,K STORM,6.08
I,10/16/17,PT EVERGLADES,48,HAMBURG SUD,SPIRIT OF LISBON,2
I,10/16/17,PT EVERGLADES,63,HAMBURG SUD,SPIRIT OF LISBON,4
I,10/16/17,PT EVERGLADES,83,KING OCEAN SERVICES,MELBOURNE STRAIT,1
I,10/16/17,PT EVERGLADES,87,KING OCEAN SERVICES,MELBOURNE STRAIT,1.03
I,10/16/17,PT EVERGLADES,22,CROWLEY LINER SERVICES,PAVO J,6
I,10/16/17,PT EVERGLADES,22,CROWLEY LINER SERVICES,TUCANA J,2.25
I,10/16/17,PT EVERGLADES,49,HAMBURG SUD,SPIRIT OF LISBON,0.2
I,10/16/17,PT EVERGLADES,8,KING OCEAN SERVICES,MELBOURNE STRAIT,0.16
I,10/16/17,PT EVERGLADES,69,CROWLEY LINER SERVICES,PAVO J,2.25
I,10/16/17,PT EVERGLADES,10,HAMBURG SUD,SPIRIT OF LISBON,4
I,10/16/17,PT EVERGLADES,32,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,0.99
I,10/16/17,PT EVERGLADES,63,CROWLEY LINER SERVICES,TUCANA J,0.36
I,10/16/17,PT EVERGLADES,94,CROWLEY LINER SERVICES,PAVO J,0.56
I,10/16/17,PT EVERGLADES,3,CMA-CGM,SPIRIT OF LISBON,2
I,10/16/17,PT EVERGLADES,9,HAMBURG SUD,SPIRIT OF LISBON,3
I,10/16/17,PT EVERGLADES,17,KING OCEAN SERVICES,GREEN FAST,1.99
I,10/16/17,PT EVERGLADES,29,CROWLEY LINER SERVICES,TUCANA J,0.96
I,10/16/17,PT EVERGLADES,68,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,10
I,10/16/17,PT EVERGLADES,73,KING OCEAN SERVICES,MELBOURNE STRAIT,11
I,10/16/17,PT EVERGLADES,87,HAMBURG SUD,SPIRIT OF LISBON,3.4
I,10/16/17,PT EVERGLADES,38,HAMBURG SUD,SPIRIT OF LISBON,3.95
I,10/16/17,PT EVERGLADES,69,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,1
I,10/16/17,PT EVERGLADES,84,HAMBURG SUD,SPIRIT OF LISBON,2.58
I,10/16/17,PT EVERGLADES,85,CROWLEY LINER SERVICES,PAVO J,13.67
I,10/16/17,PT EVERGLADES,8,HAMBURG SUD,SPIRIT OF LISBON,14
I,10/16/17,PT EVERGLADES,12,HAPAG LLOYD,SPIRIT OF LISBON,2
I,10/16/17,PT EVERGLADES,34,CROWLEY LINER SERVICES,MELBOURNE STRAIT,2
I,10/16/17,PT EVERGLADES,60,CROWLEY LINER SERVICES,PAVO J,0.13
I,10/16/17,PT EVERGLADES,62,HAMBURG SUD,SPIRIT OF LISBON,10.79
I,10/16/17,PT EVERGLADES,20,KING OCEAN SERVICES,MELBOURNE STRAIT,1.85
I,10/16/17,PT EVERGLADES,39,KING OCEAN SERVICES,GREEN FAST,0.4
I,10/16/17,PT EVERGLADES,84,KING OCEAN SERVICES,GREEN FAST,0.33
I,10/16/17,PT EVERGLADES,87,KING OCEAN SERVICES,GREEN FAST,2.19
I,10/16/17,PT EVERGLADES,,HAPAG LLOYD,SPIRIT OF LISBON,19
I,10/16/17,PT EVERGLADES,8,CMA-CGM,SPIRIT OF LISBON,2
I,10/16/17,PT EVERGLADES,16,KING OCEAN SERVICES,GREEN FAST,1
I,10/16/17,PT EVERGLADES,25,KING OCEAN SERVICES,GREEN FAST,19
I,10/16/17,PT EVERGLADES,52,CROWLEY LINER SERVICES,K STORM,4.5
I,10/16/17,PT EVERGLADES,,CROWLEY LINER SERVICES,PAVO J,10.48
I,10/16/17,PT EVERGLADES,2,HAMBURG SUD,SPIRIT OF LISBON,11
I,10/16/17,PT EVERGLADES,7,CROWLEY LINER SERVICES,TUCANA J,42.89
I,10/16/17,PT EVERGLADES,8,KING OCEAN SERVICES,GREEN FAST,25.02
I,10/16/17,PT EVERGLADES,25,HAPAG LLOYD,SPIRIT OF LISBON,4
I,10/16/17,PT EVERGLADES,38,CROWLEY LINER SERVICES,TUCANA J,4
I,10/16/17,PT EVERGLADES,44,CROWLEY LINER SERVICES,K STORM,7.16
I,10/16/17,PT EVERGLADES,62,CROWLEY LINER SERVICES,TUCANA J,147.3
I,10/16/17,PT EVERGLADES,88,KING OCEAN SERVICES,MELBOURNE STRAIT,2
I,10/16/17,PT EVERGLADES,96,HAMBURG SUD,SPIRIT OF LISBON,2
I,10/16/17,PT EVERGLADES,22,HAMBURG SUD,SPIRIT OF LISBON,57
I,10/16/17,PT EVERGLADES,33,HAMBURG SUD,SPIRIT OF LISBON,2.75
I,10/16/17,PT EVERGLADES,39,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,1.52
I,10/16/17,PT EVERGLADES,74,KING OCEAN SERVICES,GREEN FAST,0.4
I,10/16/17,PT EVERGLADES,80,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,6
I,10/16/17,PT EVERGLADES,,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,5
I,10/16/17,PT EVERGLADES,2,CMA-CGM,SPIRIT OF LISBON,2
I,10/16/17,PT EVERGLADES,24,CROWLEY LINER SERVICES,PAVO J,9.38
I,10/16/17,PT EVERGLADES,25,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,47
I,10/16/17,PT EVERGLADES,42,CROWLEY LINER SERVICES,TUCANA J,4
I,10/16/17,PT EVERGLADES,71,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,1
I,10/16/17,PT EVERGLADES,73,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,5
I,10/16/17,PT EVERGLADES,20,HAMBURG SUD,SPIRIT OF LISBON,13
I,10/16/17,PT EVERGLADES,21,HAMBURG SUD,SPIRIT OF LISBON,2
I,10/16/17,PT EVERGLADES,28,HAPAG LLOYD,SPIRIT OF LISBON,3
I,10/16/17,PT EVERGLADES,52,KING OCEAN SERVICES,MELBOURNE STRAIT,2
I,10/16/17,PT EVERGLADES,85,KING OCEAN SERVICES,GREEN FAST,6.25
I,10/16/17,PT EVERGLADES,86,KING OCEAN SERVICES,MELBOURNE STRAIT,0
I,10/16/17,PT EVERGLADES,95,CROWLEY LINER SERVICES,TUCANA J,0
I,10/16/17,PT EVERGLADES,3,KING OCEAN SERVICES,GREEN FAST,12
I,10/16/17,PT EVERGLADES,39,KING OCEAN SERVICES,MELBOURNE STRAIT,14
I,10/16/17,PT EVERGLADES,85,CROWLEY LINER SERVICES,TUCANA J,9.01
I,10/16/17,PT EVERGLADES,20,KING OCEAN SERVICES,GREEN FAST,17.22
I,10/16/17,PT EVERGLADES,29,HAMBURG SUD,SPIRIT OF LISBON,0.2
I,10/16/17,PT EVERGLADES,44,KING OCEAN SERVICES,MELBOURNE STRAIT,2
I,10/16/17,PT EVERGLADES,21,KING OCEAN SERVICES,GREEN FAST,2
I,10/16/17,PT EVERGLADES,48,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,3.52
I,10/16/17,PT EVERGLADES,4,KING OCEAN SERVICES,GREEN FAST,4
I,10/16/17,PT EVERGLADES,9,HAPAG LLOYD,SPIRIT OF LISBON,2
I,10/16/17,PT EVERGLADES,34,HAMBURG SUD,SPIRIT OF LISBON,0.05
I,10/16/17,PT EVERGLADES,,CROWLEY LINER SERVICES,TUCANA J,61.58
I,10/16/17,PT EVERGLADES,19,HAMBURG SUD,SPIRIT OF LISBON,8
I,10/16/17,PT EVERGLADES,38,CMA-CGM,SPIRIT OF LISBON,0.92
I,10/16/17,PT EVERGLADES,52,HAMBURG SUD,SPIRIT OF LISBON,3.16
I,10/16/17,PT EVERGLADES,61,CROWLEY LINER SERVICES,PAVO J,8.92
I,10/16/17,PT EVERGLADES,84,HAPAG LLOYD,SPIRIT OF LISBON,1
I,10/16/17,PT EVERGLADES,86,CROWLEY LINER SERVICES,PAVO J,0.11
I,10/16/17,PT EVERGLADES,87,HAPAG LLOYD,SPIRIT OF LISBON,3
I,10/16/17,PT EVERGLADES,7,AMERICAN PRESIDENT LINES,SPIRIT OF LISBON,6
I,10/16/17,PT EVERGLADES,7,HAMBURG SUD,SPIRIT OF LISBON,41
I,10/16/17,PT EVERGLADES,8,HAPAG LLOYD,SPIRIT OF LISBON,5.76
I,10/16/17,PT EVERGLADES,44,HAMBURG SUD,SPIRIT OF LISBON,12.75
I,10/16/17,PT EVERGLADES,70,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,2.84
I,10/16/17,PT EVERGLADES,73,CROWLEY LINER SERVICES,PAVO J,2
I,10/16/17,PT EVERGLADES,6,CROWLEY LINER SERVICES,TUCANA J,2.01
I,10/16/17,PT EVERGLADES,83,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,1
I,10/16/17,PT EVERGLADES,86,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,0
I,10/16/17,PT EVERGLADES,87,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,1
I,10/16/17,PT EVERGLADES,7,CMA-CGM,SPIRIT OF LISBON,23.35
I,10/16/17,PT EVERGLADES,61,HAPAG LLOYD,SPIRIT OF LISBON,5
I,10/16/17,PT EVERGLADES,69,HAMBURG SUD,SPIRIT OF LISBON,3
I,10/16/17,PT EVERGLADES,7,KING OCEAN SERVICES,GREEN FAST,28.45
I,10/16/17,PT EVERGLADES,44,KING OCEAN SERVICES,GREEN FAST,92
I,10/16/17,PT EVERGLADES,48,CROWLEY LINER SERVICES,TUCANA J,0
I,10/16/17,PT EVERGLADES,76,HAMBURG SUD,SPIRIT OF LISBON,2
I,10/16/17,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,CARIBBEAN EXPRESS I,0
I,10/16/17,PT EVERGLADES,94,HAMBURG SUD,SPIRIT OF LISBON,2
I,10/16/17,PT EVERGLADES,22,CMA-CGM,SPIRIT OF LISBON,9.01
I,10/16/17,PT EVERGLADES,40,HAMBURG SUD,SPIRIT OF LISBON,2
I,10/16/17,PT EVERGLADES,95,CROWLEY LINER SERVICES,PAVO J,0.67
I,10/16/17,PT EVERGLADES,95,HAMBURG SUD,SPIRIT OF LISBON,2
I,10/16/17,PT EVERGLADES,3,CROWLEY LINER SERVICES,TUCANA J,2
I,10/16/17,PT EVERGLADES,22,COMPANIA CHILENA DE NAVEGACION INTE,SPIRIT OF LISBON,2
I,10/16/17,PT EVERGLADES,33,HAPAG LLOYD,SPIRIT OF LISBON,1
I,10/16/17,PT EVERGLADES,69,CMA-CGM,SPIRIT OF LISBON,0.52
I,10/16/17,PT EVERGLADES,69,KING OCEAN SERVICES,GREEN FAST,32.98
I,10/16/17,PT EVERGLADES,94,CMA-CGM,SPIRIT OF LISBON,6
I,10/16/17,PT EVERGLADES,94,KING OCEAN SERVICES,GREEN FAST,0.4
I,10/16/17,PT EVERGLADES,18,KING OCEAN SERVICES,MELBOURNE STRAIT,1
I,10/16/17,PT EVERGLADES,20,COMPANIA CHILENA DE NAVEGACION INTE,SPIRIT OF LISBON,3
I,10/16/17,PT EVERGLADES,20,HAPAG LLOYD,SPIRIT OF LISBON,3
I,10/16/17,PT EVERGLADES,27,KING OCEAN SERVICES,MELBOURNE STRAIT,4.2
I,10/16/17,PT EVERGLADES,40,KING OCEAN SERVICES,GREEN FAST,2
I,10/16/17,PT EVERGLADES,44,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,1.96
I,10/16/17,PT EVERGLADES,76,KING OCEAN SERVICES,GREEN FAST,6.21
I,10/16/17,PT EVERGLADES,22,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,16.5
I,10/16/17,PT EVERGLADES,25,CMA-CGM,SPIRIT OF LISBON,22
I,10/16/17,PT EVERGLADES,,HAMBURG SUD,SPIRIT OF LISBON,2
I,10/16/17,PT EVERGLADES,87,CROWLEY LINER SERVICES,PAVO J,3.12
I,10/17/17,PT EVERGLADES,44,HYBUR SHIPPING,CARIBE NAVIGATOR,2
I,10/17/17,PT EVERGLADES,87,ZIM CONTAINER,MSC VANESSA,1
I,10/17/17,PT EVERGLADES,,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,4.01
I,10/17/17,PT EVERGLADES,44,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,25.32
I,10/17/17,PT EVERGLADES,73,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,1
I,10/17/17,PT EVERGLADES,86,SEABOARD MARINE LTD,CARIBE NAVIGATOR,0
I,10/17/17,PT EVERGLADES,,HYBUR SHIPPING,VANQUISH,0.99
I,10/17/17,PT EVERGLADES,97,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,4
I,10/17/17,PT EVERGLADES,48,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,18
I,10/17/17,PT EVERGLADES,17,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,25
I,10/17/17,PT EVERGLADES,88,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,2
I,10/17/17,PT EVERGLADES,21,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,0.45
I,10/17/17,PT EVERGLADES,70,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,2.15
I,10/17/17,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,EMERALD EXPRESS,0
I,10/17/17,PT EVERGLADES,87,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,2
I,10/17/17,PT EVERGLADES,38,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,7.85
I,10/17/17,PT EVERGLADES,85,ZIM CONTAINER,MSC VANESSA,1.75
I,10/17/17,PT EVERGLADES,86,HYBUR SHIPPING,VANQUISH,0
I,10/17/17,PT EVERGLADES,87,HYBUR SHIPPING,VANQUISH,0.67
I,10/17/17,PT EVERGLADES,12,ZIM CONTAINER,MSC VANESSA,8
I,10/17/17,PT EVERGLADES,8,HYBUR SHIPPING,VANQUISH,2
I,10/17/17,PT EVERGLADES,3,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,4
I,10/17/17,PT EVERGLADES,33,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,2
I,10/17/17,PT EVERGLADES,56,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,2
I,10/17/17,PT EVERGLADES,20,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,0.61
I,10/17/17,PT EVERGLADES,10,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,1
I,10/17/17,PT EVERGLADES,84,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,4
I,10/17/17,PT EVERGLADES,16,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,1
I,10/17/17,PT EVERGLADES,27,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,0.95
I,10/17/17,PT EVERGLADES,22,HAMBURG SUD,MONTE AZUL,1
I,10/17/17,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,CARIBBEAN EXPRESS I,0
I,10/17/17,PT EVERGLADES,7,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,4
I,10/17/17,PT EVERGLADES,85,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,3.84
I,10/17/17,PT EVERGLADES,82,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,1.2
I,10/17/17,PT EVERGLADES,12,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,1
I,10/17/17,PT EVERGLADES,94,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,5.4
I,10/17/17,PT EVERGLADES,25,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,35.56
I,10/17/17,PT EVERGLADES,34,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,0.05
I,10/17/17,PT EVERGLADES,3,HYBUR SHIPPING,VANQUISH,8
I,10/17/17,PT EVERGLADES,19,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,1.55
I,10/17/17,PT EVERGLADES,31,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,2.98
I,10/17/17,PT EVERGLADES,21,HYBUR SHIPPING,VANQUISH,0.33
I,10/17/17,PT EVERGLADES,86,HYBUR SHIPPING,CARIBE NAVIGATOR,0
I,10/17/17,PT EVERGLADES,23,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,1.39
I,10/17/17,PT EVERGLADES,68,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,5.94
I,10/17/17,PT EVERGLADES,69,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,9
I,10/17/17,PT EVERGLADES,70,ZIM CONTAINER,MSC VANESSA,2
I,10/17/17,PT EVERGLADES,9,MEDITERRANEAN SHIPPING COMPANY,MSC VANESSA,8
I,10/17/17,PT EVERGLADES,42,SEABOARD MARINE LTD,CARIBE NAVIGATOR,1.75
I,10/18/17,PT EVERGLADES,22,KING OCEAN SERVICES,ROTHORN,0.53
I,10/18/17,PT EVERGLADES,67,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,2
I,10/18/17,PT EVERGLADES,56,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,4
I,10/18/17,PT EVERGLADES,94,MEDITERRANEAN SHIPPING COMPANY,MAERSK IOWA,1
I,10/18/17,PT EVERGLADES,9,CROWLEY LINER SERVICES,ROTHORN,1.55
I,10/18/17,PT EVERGLADES,86,CROWLEY LINER SERVICES,ROTHORN,0
I,10/18/17,PT EVERGLADES,87,CROWLEY LINER SERVICES,K BREEZE,4.7
I,10/18/17,PT EVERGLADES,,MEDITERRANEAN SHIPPING COMPANY,MAERSK IOWA,23.12
I,10/18/17,PT EVERGLADES,9,SEABOARD MARINE LTD,K BREEZE,3.5
I,10/18/17,PT EVERGLADES,8,CROWLEY LINER SERVICES,ROTHORN,34.96
I,10/18/17,PT EVERGLADES,8,CROWLEY LINER SERVICES,K BREEZE,31.88
I,10/18/17,PT EVERGLADES,39,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,6
I,10/18/17,PT EVERGLADES,62,CROWLEY LINER SERVICES,K BREEZE,76.5
I,10/18/17,PT EVERGLADES,62,CROWLEY LINER SERVICES,ROTHORN,0.57
I,10/18/17,PT EVERGLADES,83,SEABOARD MARINE LTD,K BREEZE,5.25
I,10/18/17,PT EVERGLADES,86,MEDITERRANEAN SHIPPING COMPANY,ALLEGRO,0
I,10/18/17,PT EVERGLADES,95,SEABOARD MARINE LTD,K BREEZE,1.75
I,10/18/17,PT EVERGLADES,39,SEACOR ISLAND LINES LLC,CARIBBEAN EXPRESS I,2
I,10/18/17,PT EVERGLADES,62,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,2
I,10/18/17,PT EVERGLADES,10,KING OCEAN SERVICES,ROTHORN,1
I,10/18/17,PT EVERGLADES,52,CROWLEY LINER SERVICES,K BREEZE,12
I,10/18/17,PT EVERGLADES,2,CROWLEY LINER SERVICES,K BREEZE,2
I,10/18/17,PT EVERGLADES,48,CROWLEY LINER SERVICES,ROTHORN,9
I,10/18/17,PT EVERGLADES,48,MEDITERRANEAN SHIPPING COMPANY,MAERSK IOWA,44
I,10/18/17,PT EVERGLADES,90,CROWLEY LINER SERVICES,ROTHORN,25.63
I,10/18/17,PT EVERGLADES,96,CROWLEY LINER SERVICES,K BREEZE,4.5
I,10/18/17,PT EVERGLADES,,SEABOARD MARINE LTD,K BREEZE,1.75
I,10/18/17,PT EVERGLADES,7,KING OCEAN SERVICES,ROTHORN,7.25
I,10/18/17,PT EVERGLADES,22,CROWLEY LINER SERVICES,ROTHORN,4
I,10/18/17,PT EVERGLADES,37,MEDITERRANEAN SHIPPING COMPANY,MAERSK IOWA,0.32
I,10/18/17,PT EVERGLADES,39,SEABOARD MARINE LTD,K BREEZE,17.5
I,10/18/17,PT EVERGLADES,73,SEABOARD MARINE LTD,K BREEZE,8.75
I,10/18/17,PT EVERGLADES,86,SEABOARD MARINE LTD,K BREEZE,0
I,10/18/17,PT EVERGLADES,3,CROWLEY LINER SERVICES,ROTHORN,2
I,10/18/17,PT EVERGLADES,33,MEDITERRANEAN SHIPPING COMPANY,MAERSK IOWA,0.17
I,10/18/17,PT EVERGLADES,44,SEABOARD MARINE LTD,K BREEZE,1.63
I,10/18/17,PT EVERGLADES,68,MAERSK LINE,MAERSK IOWA,2
I,10/18/17,PT EVERGLADES,86,KING OCEAN SERVICES,CHARLOTTE,0
I,10/18/17,PT EVERGLADES,20,CROWLEY LINER SERVICES,ROTHORN,2
I,10/18/17,PT EVERGLADES,21,CROWLEY LINER SERVICES,ROTHORN,2
I,10/18/17,PT EVERGLADES,62,KING OCEAN SERVICES,CHARLOTTE,10
I,10/18/17,PT EVERGLADES,91,KING OCEAN SERVICES,ROTHORN,2
I,10/18/17,PT EVERGLADES,10,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,1.75
I,10/18/17,PT EVERGLADES,84,CROWLEY LINER SERVICES,ROTHORN,7.87
I,10/18/17,PT EVERGLADES,85,MAERSK LINE,MAERSK IOWA,6
I,10/18/17,PT EVERGLADES,87,MEDITERRANEAN SHIPPING COMPANY,MAERSK IOWA,2.34
I,10/18/17,PT EVERGLADES,90,SEABOARD MARINE LTD,K BREEZE,14
I,10/18/17,PT EVERGLADES,17,MEDITERRANEAN SHIPPING COMPANY,MAERSK IOWA,0.02
I,10/18/17,PT EVERGLADES,48,SEABOARD MARINE LTD,K BREEZE,1.76
I,10/18/17,PT EVERGLADES,57,MAERSK LINE,MAERSK IOWA,1
I,10/18/17,PT EVERGLADES,63,SEABOARD MARINE LTD,K BREEZE,1.75
I,10/18/17,PT EVERGLADES,3,SEABOARD MARINE LTD,K BREEZE,1.75
I,10/18/17,PT EVERGLADES,76,MAERSK LINE,MAERSK IOWA,2
I,10/18/17,PT EVERGLADES,94,MAERSK LINE,MAERSK IOWA,5.25
I,10/18/17,PT EVERGLADES,,MAERSK LINE,MAERSK IOWA,7.75
I,10/18/17,PT EVERGLADES,22,KING OCEAN SERVICES,CHARLOTTE,4
I,10/18/17,PT EVERGLADES,39,CROWLEY LINER SERVICES,ROTHORN,3.12
I,10/18/17,PT EVERGLADES,94,KING OCEAN SERVICES,ROTHORN,0.19
I,10/18/17,PT EVERGLADES,,KING OCEAN SERVICES,ROTHORN,6.44
I,10/18/17,PT EVERGLADES,7,CROWLEY LINER SERVICES,ROTHORN,21.49
I,10/18/17,PT EVERGLADES,7,CROWLEY LINER SERVICES,K BREEZE,7.2
I,10/18/17,PT EVERGLADES,28,CROWLEY LINER SERVICES,K BREEZE,2.89
I,10/18/17,PT EVERGLADES,39,MEDITERRANEAN SHIPPING COMPANY,MAERSK IOWA,6.73
I,10/18/17,PT EVERGLADES,44,CROWLEY LINER SERVICES,ROTHORN,4
I,10/18/17,PT EVERGLADES,27,MAERSK LINE,MAERSK IOWA,9.25
I,10/18/17,PT EVERGLADES,28,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,1
I,10/18/17,PT EVERGLADES,44,MEDITERRANEAN SHIPPING COMPANY,MAERSK IOWA,43.5
I,10/18/17,PT EVERGLADES,53,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,4
I,10/18/17,PT EVERGLADES,87,SEABOARD MARINE LTD,K BREEZE,4.5
I,10/18/17,PT EVERGLADES,95,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,1
I,10/18/17,PT EVERGLADES,22,MEDITERRANEAN SHIPPING COMPANY,MAERSK IOWA,77.87
I,10/18/17,PT EVERGLADES,6,KING OCEAN SERVICES,ROTHORN,6
I,10/18/17,PT EVERGLADES,8,SEABOARD MARINE LTD,K BREEZE,8.75
I,10/18/17,PT EVERGLADES,62,CROWLEY LINER SERVICES,PEGASUS J,9
I,10/18/17,PT EVERGLADES,62,SEABOARD MARINE LTD,K BREEZE,7
I,10/18/17,PT EVERGLADES,94,CROWLEY LINER SERVICES,K BREEZE,1.12
I,10/18/17,PT EVERGLADES,94,CROWLEY LINER SERVICES,ROTHORN,4.02
I,10/18/17,PT EVERGLADES,19,KING OCEAN SERVICES,ROTHORN,6.25
I,10/18/17,PT EVERGLADES,35,MEDITERRANEAN SHIPPING COMPANY,MAERSK IOWA,0.17
I,10/18/17,PT EVERGLADES,40,CROWLEY LINER SERVICES,ROTHORN,9.43
I,10/18/17,PT EVERGLADES,90,KING OCEAN SERVICES,ROTHORN,6.44
I,10/18/17,PT EVERGLADES,94,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,2
I,10/18/17,PT EVERGLADES,17,MAERSK LINE,MAERSK IOWA,1
I,10/18/17,PT EVERGLADES,32,KING OCEAN SERVICES,ROTHORN,0.19
I,10/18/17,PT EVERGLADES,40,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,2
I,10/18/17,PT EVERGLADES,48,KING OCEAN SERVICES,ROTHORN,0.19
I,10/18/17,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,TRANSPORT EXPRESS,11.4
I,10/18/17,PT EVERGLADES,39,CROWLEY LINER SERVICES,PEGASUS J,4.5
