Direction,Date,US Port,HS Code 2 Digit,Ship Line Name,Vessel Name,TEUS
I,12/14/17,PT EVERGLADES,84,MAERSK LINE,MSC METHONI,7.67
I,12/14/17,PT EVERGLADES,85,CROWLEY LINER SERVICES,TUCANA J,6.75
I,12/14/17,PT EVERGLADES,87,MAERSK LINE,MSC METHONI,1.2
I,12/14/17,PT EVERGLADES,19,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,31.34
I,12/14/17,PT EVERGLADES,16,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,2.5
I,12/14/17,PT EVERGLADES,48,KING OCEAN SERVICES,HOHEBANK,1.78
I,12/14/17,PT EVERGLADES,62,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,3.33
I,12/14/17,PT EVERGLADES,94,CROWLEY LINER SERVICES,TUCANA J,12.97
I,12/14/17,PT EVERGLADES,3,KING OCEAN SERVICES,HOHEBANK,2
I,12/14/17,PT EVERGLADES,20,KING OCEAN SERVICES,TUCANA J,4.5
I,12/14/17,PT EVERGLADES,33,KING OCEAN SERVICES,HOHEBANK,1
I,12/14/17,PT EVERGLADES,61,CROWLEY LINER SERVICES,TUCANA J,57.34
I,12/14/17,PT EVERGLADES,74,MAERSK LINE,MSC METHONI,1
I,12/14/17,PT EVERGLADES,76,CROWLEY LINER SERVICES,TUCANA J,2
I,12/14/17,PT EVERGLADES,85,KING OCEAN SERVICES,HOHEBANK,1.75
I,12/14/17,PT EVERGLADES,,CROWLEY LINER SERVICES,TUCANA J,21.29
I,12/14/17,PT EVERGLADES,39,CROWLEY LINER SERVICES,TUCANA J,12.01
I,12/14/17,PT EVERGLADES,69,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,63.59
I,12/14/17,PT EVERGLADES,21,KING OCEAN SERVICES,HOHEBANK,2
I,12/14/17,PT EVERGLADES,53,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,2
I,12/14/17,PT EVERGLADES,95,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,0.11
I,12/15/17,PT EVERGLADES,2,KING OCEAN SERVICES,CHARLOTTE,10
I,12/15/17,PT EVERGLADES,19,KING OCEAN SERVICES,CHARLOTTE,0.02
I,12/15/17,PT EVERGLADES,27,SEACOR ISLAND LINES LLC,PELAGIC EXPRESS,27
I,12/15/17,PT EVERGLADES,42,KING OCEAN SERVICES,CHARLOTTE,1.65
I,12/15/17,PT EVERGLADES,69,KING OCEAN SERVICES,CHARLOTTE,2
I,12/15/17,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,CHAMPION III,0
I,12/15/17,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,CAPE EXPRESS,8
I,12/15/17,PT EVERGLADES,62,CROWLEY LINER SERVICES,DENEB J,15.01
I,12/15/17,PT EVERGLADES,85,KING OCEAN SERVICES,CHARLOTTE,1.33
I,12/15/17,PT EVERGLADES,27,SEACOR ISLAND LINES LLC,CAPE EXPRESS,1
I,12/15/17,PT EVERGLADES,,KING OCEAN SERVICES,CHARLOTTE,0.93
I,12/15/17,PT EVERGLADES,3,KING OCEAN SERVICES,CHARLOTTE,4
I,12/15/17,PT EVERGLADES,24,KING OCEAN SERVICES,CHARLOTTE,2
I,12/15/17,PT EVERGLADES,39,CROWLEY LINER SERVICES,K BREEZE,11.25
I,12/15/17,PT EVERGLADES,44,CROWLEY LINER SERVICES,K BREEZE,27.25
I,12/15/17,PT EVERGLADES,86,KING OCEAN SERVICES,CHARLOTTE,0
I,12/15/17,PT EVERGLADES,87,KING OCEAN SERVICES,CHARLOTTE,1
I,12/15/17,PT EVERGLADES,8,KING OCEAN SERVICES,CHARLOTTE,2.01
I,12/15/17,PT EVERGLADES,62,KING OCEAN SERVICES,CHARLOTTE,49.5
I,12/15/17,PT EVERGLADES,61,KING OCEAN SERVICES,CHARLOTTE,13.57
I,12/15/17,PT EVERGLADES,39,KING OCEAN SERVICES,CHARLOTTE,6
I,12/15/17,PT EVERGLADES,22,KING OCEAN SERVICES,CHARLOTTE,3.97
I,12/15/17,PT EVERGLADES,39,CROWLEY LINER SERVICES,DENEB J,4.5
I,12/15/17,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,PELAGIC EXPRESS,3
I,12/16/17,PT EVERGLADES,20,HAPAG LLOYD,WASHINGTON EXPRESS,1.75
I,12/16/17,PT EVERGLADES,84,HAMBURG SUD,MELBOURNE STRAIT,0.36
I,12/16/17,PT EVERGLADES,,NYK LINE,WASHINGTON EXPRESS,5.13
I,12/16/17,PT EVERGLADES,10,KING OCEAN SERVICES,VEGA LUNA,1
I,12/16/17,PT EVERGLADES,21,KING OCEAN SERVICES,VEGA LUNA,0.67
I,12/16/17,PT EVERGLADES,48,HAPAG LLOYD,WASHINGTON EXPRESS,0.26
I,12/16/17,PT EVERGLADES,63,HAPAG LLOYD,WASHINGTON EXPRESS,1
I,12/16/17,PT EVERGLADES,32,NYK LINE,WASHINGTON EXPRESS,2
I,12/16/17,PT EVERGLADES,49,NYK LINE,WASHINGTON EXPRESS,1
I,12/16/17,PT EVERGLADES,72,MEDITERRANEAN SHIPPING COMPANY,JACOB,1
I,12/16/17,PT EVERGLADES,88,HAPAG LLOYD,WASHINGTON EXPRESS,2.99
I,12/16/17,PT EVERGLADES,17,HAPAG LLOYD,WASHINGTON EXPRESS,4.19
I,12/16/17,PT EVERGLADES,38,KING OCEAN SERVICES,VEGA LUNA,10
I,12/16/17,PT EVERGLADES,72,KING OCEAN SERVICES,VEGA LUNA,7
I,12/16/17,PT EVERGLADES,8,KING OCEAN SERVICES,VEGA LUNA,2
I,12/16/17,PT EVERGLADES,62,KING OCEAN SERVICES,VEGA LUNA,2
I,12/16/17,PT EVERGLADES,68,MEDITERRANEAN SHIPPING COMPANY,JACOB,21.5
I,12/16/17,PT EVERGLADES,70,HAPAG LLOYD,WASHINGTON EXPRESS,3.66
I,12/16/17,PT EVERGLADES,9,NYK LINE,WASHINGTON EXPRESS,2
I,12/16/17,PT EVERGLADES,12,MEDITERRANEAN SHIPPING COMPANY,JACOB,1.75
I,12/16/17,PT EVERGLADES,33,CROWLEY LINER SERVICES,REGULA,0.26
I,12/16/17,PT EVERGLADES,53,MEDITERRANEAN SHIPPING COMPANY,JACOB,4
I,12/16/17,PT EVERGLADES,75,NYK LINE,WASHINGTON EXPRESS,0.13
I,12/16/17,PT EVERGLADES,83,NYK LINE,WASHINGTON EXPRESS,0.13
I,12/16/17,PT EVERGLADES,84,NYK LINE,WASHINGTON EXPRESS,2.13
I,12/16/17,PT EVERGLADES,38,HAPAG LLOYD,WASHINGTON EXPRESS,2.22
I,12/16/17,PT EVERGLADES,22,KING OCEAN SERVICES,VEGA LUNA,6
I,12/16/17,PT EVERGLADES,23,HAPAG LLOYD,WASHINGTON EXPRESS,2
I,12/16/17,PT EVERGLADES,40,CROWLEY LINER SERVICES,REGULA,2.13
I,12/16/17,PT EVERGLADES,62,HAPAG LLOYD,WASHINGTON EXPRESS,6
I,12/16/17,PT EVERGLADES,85,KING OCEAN SERVICES,VEGA LUNA,2
I,12/16/17,PT EVERGLADES,72,HAMBURG SUD,MELBOURNE STRAIT,2
I,12/16/17,PT EVERGLADES,73,MEDITERRANEAN SHIPPING COMPANY,JACOB,3.75
I,12/16/17,PT EVERGLADES,93,HAPAG LLOYD,WASHINGTON EXPRESS,1
I,12/16/17,PT EVERGLADES,30,NYK LINE,WASHINGTON EXPRESS,0.13
I,12/16/17,PT EVERGLADES,27,KING OCEAN SERVICES,VEGA LUNA,1
I,12/16/17,PT EVERGLADES,56,HAPAG LLOYD,WASHINGTON EXPRESS,8
I,12/16/17,PT EVERGLADES,18,KING OCEAN SERVICES,VEGA LUNA,1
I,12/16/17,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,EMERALD EXPRESS,1
I,12/16/17,PT EVERGLADES,48,NYK LINE,WASHINGTON EXPRESS,2
I,12/16/17,PT EVERGLADES,71,HAPAG LLOYD,WASHINGTON EXPRESS,0.13
I,12/16/17,PT EVERGLADES,22,YANG MING LINE,WASHINGTON EXPRESS,31.45
I,12/16/17,PT EVERGLADES,29,MEDITERRANEAN SHIPPING COMPANY,JACOB,2
I,12/16/17,PT EVERGLADES,82,MEDITERRANEAN SHIPPING COMPANY,JACOB,1
I,12/16/17,PT EVERGLADES,94,CROWLEY LINER SERVICES,REGULA,2.39
I,12/16/17,PT EVERGLADES,9,CROWLEY LINER SERVICES,REGULA,0.21
I,12/16/17,PT EVERGLADES,18,HAPAG LLOYD,WASHINGTON EXPRESS,11
I,12/16/17,PT EVERGLADES,42,HAPAG LLOYD,WASHINGTON EXPRESS,2
I,12/16/17,PT EVERGLADES,68,KING OCEAN SERVICES,VEGA LUNA,2
I,12/16/17,PT EVERGLADES,94,MEDITERRANEAN SHIPPING COMPANY,JACOB,2
I,12/16/17,PT EVERGLADES,94,YANG MING LINE,WASHINGTON EXPRESS,2
I,12/16/17,PT EVERGLADES,,MEDITERRANEAN SHIPPING COMPANY,JACOB,13
I,12/16/17,PT EVERGLADES,9,KING OCEAN SERVICES,VEGA LUNA,0.1
I,12/16/17,PT EVERGLADES,28,HAPAG LLOYD,WASHINGTON EXPRESS,3.13
I,12/16/17,PT EVERGLADES,39,NYK LINE,WASHINGTON EXPRESS,0.13
I,12/16/17,PT EVERGLADES,76,KING OCEAN SERVICES,VEGA LUNA,1
I,12/16/17,PT EVERGLADES,86,MEDITERRANEAN SHIPPING COMPANY,JACOB,0
I,12/16/17,PT EVERGLADES,87,MEDITERRANEAN SHIPPING COMPANY,JACOB,3.5
I,12/16/17,PT EVERGLADES,87,NYK LINE,WASHINGTON EXPRESS,0.13
I,12/16/17,PT EVERGLADES,95,HAPAG LLOYD,WASHINGTON EXPRESS,0.26
I,12/16/17,PT EVERGLADES,2,HAPAG LLOYD,WASHINGTON EXPRESS,6
I,12/16/17,PT EVERGLADES,25,MEDITERRANEAN SHIPPING COMPANY,JACOB,2
I,12/16/17,PT EVERGLADES,85,HAPAG LLOYD,WASHINGTON EXPRESS,4.01
I,12/16/17,PT EVERGLADES,8,MEDITERRANEAN SHIPPING COMPANY,JACOB,2
I,12/16/17,PT EVERGLADES,73,CROWLEY LINER SERVICES,REGULA,14
I,12/16/17,PT EVERGLADES,82,HAPAG LLOYD,WASHINGTON EXPRESS,0.48
I,12/16/17,PT EVERGLADES,15,HAPAG LLOYD,WASHINGTON EXPRESS,1
I,12/16/17,PT EVERGLADES,34,KING OCEAN SERVICES,VEGA LUNA,2
I,12/16/17,PT EVERGLADES,89,KING OCEAN SERVICES,VEGA LUNA,0.66
I,12/16/17,PT EVERGLADES,94,HAPAG LLOYD,WASHINGTON EXPRESS,14.74
I,12/16/17,PT EVERGLADES,,YANG MING LINE,WASHINGTON EXPRESS,2
I,12/16/17,PT EVERGLADES,32,CROWLEY LINER SERVICES,REGULA,0.13
I,12/16/17,PT EVERGLADES,76,HAPAG LLOYD,WASHINGTON EXPRESS,22.1
I,12/16/17,PT EVERGLADES,90,MEDITERRANEAN SHIPPING COMPANY,JACOB,1
I,12/16/17,PT EVERGLADES,90,NYK LINE,WASHINGTON EXPRESS,0.13
I,12/16/17,PT EVERGLADES,,KING OCEAN SERVICES,VEGA LUNA,5.99
I,12/16/17,PT EVERGLADES,19,KING OCEAN SERVICES,VEGA LUNA,0.13
I,12/16/17,PT EVERGLADES,48,MEDITERRANEAN SHIPPING COMPANY,JACOB,6
I,12/16/17,PT EVERGLADES,63,MEDITERRANEAN SHIPPING COMPANY,JACOB,1.75
I,12/16/17,PT EVERGLADES,81,KING OCEAN SERVICES,VEGA LUNA,2
I,12/16/17,PT EVERGLADES,82,HAMBURG SUD,MELBOURNE STRAIT,0.64
I,12/16/17,PT EVERGLADES,85,NYK LINE,WASHINGTON EXPRESS,4.13
I,12/16/17,PT EVERGLADES,86,CROWLEY LINER SERVICES,MELBOURNE STRAIT,0
I,12/16/17,PT EVERGLADES,3,MEDITERRANEAN SHIPPING COMPANY,JACOB,19
I,12/16/17,PT EVERGLADES,31,KING OCEAN SERVICES,VEGA LUNA,1
I,12/16/17,PT EVERGLADES,33,NYK LINE,WASHINGTON EXPRESS,0.13
I,12/16/17,PT EVERGLADES,37,KING OCEAN SERVICES,VEGA LUNA,1
I,12/16/17,PT EVERGLADES,89,HAPAG LLOYD,WASHINGTON EXPRESS,12.49
I,12/16/17,PT EVERGLADES,34,HAPAG LLOYD,WASHINGTON EXPRESS,0.33
I,12/16/17,PT EVERGLADES,47,MEDITERRANEAN SHIPPING COMPANY,JACOB,20
I,12/16/17,PT EVERGLADES,56,MEDITERRANEAN SHIPPING COMPANY,JACOB,4
I,12/16/17,PT EVERGLADES,21,NYK LINE,WASHINGTON EXPRESS,0.13
I,12/16/17,PT EVERGLADES,24,KING OCEAN SERVICES,VEGA LUNA,7
I,12/16/17,PT EVERGLADES,29,CROWLEY LINER SERVICES,REGULA,0.13
I,12/16/17,PT EVERGLADES,84,CROWLEY LINER SERVICES,REGULA,0.39
I,12/16/17,PT EVERGLADES,8,CROWLEY LINER SERVICES,REGULA,12
I,12/16/17,PT EVERGLADES,19,HAPAG LLOYD,WASHINGTON EXPRESS,34
I,12/16/17,PT EVERGLADES,90,HAPAG LLOYD,WASHINGTON EXPRESS,0.13
I,12/16/17,PT EVERGLADES,38,NYK LINE,WASHINGTON EXPRESS,0.13
I,12/16/17,PT EVERGLADES,49,HAPAG LLOYD,WASHINGTON EXPRESS,2.1
I,12/16/17,PT EVERGLADES,84,MEDITERRANEAN SHIPPING COMPANY,JACOB,3.75
I,12/16/17,PT EVERGLADES,95,KING OCEAN SERVICES,VEGA LUNA,2
I,12/16/17,PT EVERGLADES,,CROWLEY LINER SERVICES,REGULA,6.13
I,12/16/17,PT EVERGLADES,17,KING OCEAN SERVICES,VEGA LUNA,0.1
I,12/16/17,PT EVERGLADES,24,HAPAG LLOYD,WASHINGTON EXPRESS,2
I,12/16/17,PT EVERGLADES,86,CROWLEY LINER SERVICES,REGULA,0
I,12/16/17,PT EVERGLADES,7,CROWLEY LINER SERVICES,REGULA,29.91
I,12/16/17,PT EVERGLADES,69,HAPAG LLOYD,WASHINGTON EXPRESS,1.1
I,12/16/17,PT EVERGLADES,28,NYK LINE,WASHINGTON EXPRESS,6
I,12/16/17,PT EVERGLADES,70,KING OCEAN SERVICES,VEGA LUNA,2
I,12/16/17,PT EVERGLADES,2,NYK LINE,WASHINGTON EXPRESS,0.13
I,12/16/17,PT EVERGLADES,7,MEDITERRANEAN SHIPPING COMPANY,JACOB,1
I,12/16/17,PT EVERGLADES,29,HAPAG LLOYD,WASHINGTON EXPRESS,4.1
I,12/16/17,PT EVERGLADES,39,KING OCEAN SERVICES,VEGA LUNA,4
I,12/16/17,PT EVERGLADES,44,MEDITERRANEAN SHIPPING COMPANY,JACOB,88
I,12/16/17,PT EVERGLADES,84,HAPAG LLOYD,WASHINGTON EXPRESS,22.57
I,12/16/17,PT EVERGLADES,86,KING OCEAN SERVICES,VEGA LUNA,0.33
I,12/16/17,PT EVERGLADES,87,HAPAG LLOYD,WASHINGTON EXPRESS,2.01
I,12/16/17,PT EVERGLADES,8,YANG MING LINE,WASHINGTON EXPRESS,0.55
I,12/16/17,PT EVERGLADES,22,MEDITERRANEAN SHIPPING COMPANY,JACOB,1.75
I,12/16/17,PT EVERGLADES,22,NYK LINE,WASHINGTON EXPRESS,1.75
I,12/16/17,PT EVERGLADES,73,KING OCEAN SERVICES,VEGA LUNA,1
I,12/16/17,PT EVERGLADES,85,MEDITERRANEAN SHIPPING COMPANY,JACOB,4
I,12/16/17,PT EVERGLADES,27,SEACOR ISLAND LINES LLC,EMERALD EXPRESS,2
I,12/16/17,PT EVERGLADES,69,MEDITERRANEAN SHIPPING COMPANY,JACOB,15
I,12/16/17,PT EVERGLADES,3,CROWLEY LINER SERVICES,REGULA,2
I,12/16/17,PT EVERGLADES,20,MEDITERRANEAN SHIPPING COMPANY,JACOB,9.75
I,12/16/17,PT EVERGLADES,76,MEDITERRANEAN SHIPPING COMPANY,JACOB,4
I,12/16/17,PT EVERGLADES,,HAPAG LLOYD,WASHINGTON EXPRESS,17.26
I,12/16/17,PT EVERGLADES,39,HAPAG LLOYD,WASHINGTON EXPRESS,9.17
I,12/16/17,PT EVERGLADES,44,HAPAG LLOYD,WASHINGTON EXPRESS,8.1
I,12/16/17,PT EVERGLADES,48,YANG MING LINE,WASHINGTON EXPRESS,6
I,12/16/17,PT EVERGLADES,73,HAPAG LLOYD,WASHINGTON EXPRESS,2.23
I,12/16/17,PT EVERGLADES,21,CROWLEY LINER SERVICES,REGULA,2
I,12/16/17,PT EVERGLADES,63,KING OCEAN SERVICES,VEGA LUNA,2
I,12/16/17,PT EVERGLADES,3,KING OCEAN SERVICES,VEGA LUNA,4
I,12/16/17,PT EVERGLADES,22,HAPAG LLOYD,WASHINGTON EXPRESS,112.54
I,12/16/17,PT EVERGLADES,33,HAPAG LLOYD,WASHINGTON EXPRESS,8
I,12/16/17,PT EVERGLADES,33,KING OCEAN SERVICES,VEGA LUNA,5.25
I,12/16/17,PT EVERGLADES,87,HAMBURG SUD,MELBOURNE STRAIT,1
I,12/17/17,PT EVERGLADES,22,MEDITERRANEAN SHIPPING COMPANY,MSC CORINNA,1.76
I,12/17/17,PT EVERGLADES,27,SEACOR ISLAND LINES LLC,TRANSPORT EXPRESS,14.8
I,12/17/17,PT EVERGLADES,30,MEDITERRANEAN SHIPPING COMPANY,MSC CORINNA,0.16
I,12/17/17,PT EVERGLADES,64,MEDITERRANEAN SHIPPING COMPANY,MSC CORINNA,0.16
I,12/17/17,PT EVERGLADES,35,KING OCEAN SERVICES,K BREEZE,1.99
I,12/17/17,PT EVERGLADES,39,CROWLEY LINER SERVICES,K BREEZE,24.76
I,12/17/17,PT EVERGLADES,61,CROWLEY LINER SERVICES,K BREEZE,31.12
I,12/17/17,PT EVERGLADES,87,CROWLEY LINER SERVICES,K BREEZE,5.5
I,12/17/17,PT EVERGLADES,20,MEDITERRANEAN SHIPPING COMPANY,MSC CORINNA,2
I,12/17/17,PT EVERGLADES,8,CROWLEY LINER SERVICES,K BREEZE,79.48
I,12/17/17,PT EVERGLADES,62,CROWLEY LINER SERVICES,K BREEZE,82.71
I,12/17/17,PT EVERGLADES,34,KING OCEAN SERVICES,K BREEZE,0.8
I,12/17/17,PT EVERGLADES,84,MEDITERRANEAN SHIPPING COMPANY,MSC CORINNA,0.16
I,12/17/17,PT EVERGLADES,7,GREAT WHITE FLEET LTD,MSC CORINNA,10.5
I,12/17/17,PT EVERGLADES,3,CROWLEY LINER SERVICES,K BREEZE,2
I,12/17/17,PT EVERGLADES,7,KING OCEAN SERVICES,K BREEZE,5.89
I,12/17/17,PT EVERGLADES,22,GREAT WHITE FLEET LTD,MSC CORINNA,3.5
I,12/17/17,PT EVERGLADES,87,SEACOR ISLAND LINES LLC,TRANSPORT EXPRESS,6
I,12/17/17,PT EVERGLADES,7,MEDITERRANEAN SHIPPING COMPANY,MSC CORINNA,2
I,12/17/17,PT EVERGLADES,20,GREAT WHITE FLEET LTD,MSC CORINNA,1.75
I,12/17/17,PT EVERGLADES,2,MEDITERRANEAN SHIPPING COMPANY,MSC CORINNA,0.02
I,12/17/17,PT EVERGLADES,94,MEDITERRANEAN SHIPPING COMPANY,MSC CORINNA,1
I,12/17/17,PT EVERGLADES,95,KING OCEAN SERVICES,K BREEZE,0.4
I,12/17/17,PT EVERGLADES,35,MEDITERRANEAN SHIPPING COMPANY,MSC CORINNA,2
I,12/17/17,PT EVERGLADES,42,GREAT WHITE FLEET LTD,MSC CORINNA,0
I,12/17/17,PT EVERGLADES,52,CROWLEY LINER SERVICES,K BREEZE,0.01
I,12/17/17,PT EVERGLADES,76,KING OCEAN SERVICES,K BREEZE,2
I,12/17/17,PT EVERGLADES,,KING OCEAN SERVICES,K BREEZE,2.25
I,12/17/17,PT EVERGLADES,7,CROWLEY LINER SERVICES,K BREEZE,58.57
I,12/17/17,PT EVERGLADES,39,KING OCEAN SERVICES,K BREEZE,1
I,12/17/17,PT EVERGLADES,44,CROWLEY LINER SERVICES,K BREEZE,27.25
I,12/17/17,PT EVERGLADES,85,CROWLEY LINER SERVICES,K BREEZE,6.75
I,12/17/17,PT EVERGLADES,12,GREAT WHITE FLEET LTD,MSC CORINNA,2.33
I,12/17/17,PT EVERGLADES,94,CROWLEY LINER SERVICES,K BREEZE,0
I,12/17/17,PT EVERGLADES,,SEACOR ISLAND LINES LLC,TRANSPORT EXPRESS,2
I,12/17/17,PT EVERGLADES,8,GREAT WHITE FLEET LTD,MSC CORINNA,301.25
I,12/17/17,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,TRANSPORT EXPRESS,2.19
I,12/17/17,PT EVERGLADES,9,MEDITERRANEAN SHIPPING COMPANY,MSC CORINNA,0.33
I,12/17/17,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,SEA EXPRESS II,4
I,12/17/17,PT EVERGLADES,24,KING OCEAN SERVICES,K BREEZE,1
I,12/17/17,PT EVERGLADES,86,GREAT WHITE FLEET LTD,MSC CORINNA,0
I,12/17/17,PT EVERGLADES,8,CROWLEY LINER SERVICES,DENEB J,24
I,12/17/17,PT EVERGLADES,19,CROWLEY LINER SERVICES,K BREEZE,2.01
I,12/17/17,PT EVERGLADES,42,CROWLEY LINER SERVICES,K BREEZE,0.37
I,12/17/17,PT EVERGLADES,61,CROWLEY LINER SERVICES,DENEB J,27
I,12/17/17,PT EVERGLADES,86,KING OCEAN SERVICES,K BREEZE,0
I,12/17/17,PT EVERGLADES,61,MEDITERRANEAN SHIPPING COMPANY,MSC CORINNA,0.49
I,12/17/17,PT EVERGLADES,,MEDITERRANEAN SHIPPING COMPANY,MSC CORINNA,1.64
I,12/17/17,PT EVERGLADES,8,KING OCEAN SERVICES,K BREEZE,2
I,12/17/17,PT EVERGLADES,73,MEDITERRANEAN SHIPPING COMPANY,MSC CORINNA,2.33
I,12/17/17,PT EVERGLADES,95,GREAT WHITE FLEET LTD,MSC CORINNA,1.75
I,12/17/17,PT EVERGLADES,84,GREAT WHITE FLEET LTD,MSC CORINNA,3.5
I,12/17/17,PT EVERGLADES,90,MEDITERRANEAN SHIPPING COMPANY,MSC CORINNA,0.32
I,12/17/17,PT EVERGLADES,20,KING OCEAN SERVICES,K BREEZE,6.75
I,12/17/17,PT EVERGLADES,39,GREAT WHITE FLEET LTD,MSC CORINNA,1.75
I,12/17/17,PT EVERGLADES,74,CROWLEY LINER SERVICES,K BREEZE,4.5
I,12/17/17,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,CARIBBEAN EXPRESS I,0
I,12/17/17,PT EVERGLADES,,CROWLEY LINER SERVICES,K BREEZE,17.72
I,12/17/17,PT EVERGLADES,,GREAT WHITE FLEET LTD,MSC CORINNA,4.08
I,12/17/17,PT EVERGLADES,21,KING OCEAN SERVICES,K BREEZE,0.11
I,12/17/17,PT EVERGLADES,44,GREAT WHITE FLEET LTD,MSC CORINNA,12.25
I,12/17/17,PT EVERGLADES,86,CROWLEY LINER SERVICES,K BREEZE,6
I,12/17/17,PT EVERGLADES,9,KING OCEAN SERVICES,K BREEZE,2.02
I,12/17/17,PT EVERGLADES,87,KING OCEAN SERVICES,K BREEZE,0.4
I,12/17/17,PT EVERGLADES,6,GREAT WHITE FLEET LTD,MSC CORINNA,0.58
I,12/17/17,PT EVERGLADES,32,CROWLEY LINER SERVICES,K BREEZE,2.25
I,12/17/17,PT EVERGLADES,20,CROWLEY LINER SERVICES,K BREEZE,6.46
I,12/17/17,PT EVERGLADES,62,KING OCEAN SERVICES,K BREEZE,4.15
I,12/17/17,PT EVERGLADES,87,MEDITERRANEAN SHIPPING COMPANY,MSC CORINNA,0.33
I,12/17/17,PT EVERGLADES,62,MEDITERRANEAN SHIPPING COMPANY,MSC CORINNA,1.8
I,12/17/17,PT EVERGLADES,3,GREAT WHITE FLEET LTD,MSC CORINNA,1.75
I,12/17/17,PT EVERGLADES,22,KING OCEAN SERVICES,K BREEZE,2
I,12/18/17,PT EVERGLADES,7,CROWLEY LINER SERVICES,PAVO J,7.58
I,12/18/17,PT EVERGLADES,8,CMA-CGM,DUBLIN EXPRESS,2
I,12/18/17,PT EVERGLADES,48,HAMBURG SUD,DUBLIN EXPRESS,2
I,12/18/17,PT EVERGLADES,62,CROWLEY LINER SERVICES,PAVO J,264.1
I,12/18/17,PT EVERGLADES,90,HAMBURG SUD,DUBLIN EXPRESS,4
I,12/18/17,PT EVERGLADES,64,HAMBURG SUD,DUBLIN EXPRESS,0.25
I,12/18/17,PT EVERGLADES,3,HAMBURG SUD,DUBLIN EXPRESS,24
I,12/18/17,PT EVERGLADES,86,MBC LINE (MARINE BULK CARRIERS),CAPE MAIL,0
I,12/18/17,PT EVERGLADES,20,HAMBURG SUD,DUBLIN EXPRESS,9.17
I,12/18/17,PT EVERGLADES,70,HAMBURG SUD,DUBLIN EXPRESS,7.04
I,12/18/17,PT EVERGLADES,95,CROWLEY LINER SERVICES,PAVO J,2.41
I,12/18/17,PT EVERGLADES,17,CMA-CGM,DUBLIN EXPRESS,2
I,12/18/17,PT EVERGLADES,85,CROWLEY LINER SERVICES,PAVO J,12.93
I,12/18/17,PT EVERGLADES,17,HAPAG LLOYD,DUBLIN EXPRESS,4
I,12/18/17,PT EVERGLADES,62,ANTILLEAN LINES,PAVO J,4
I,12/18/17,PT EVERGLADES,84,HAMBURG SUD,DUBLIN EXPRESS,13.84
I,12/18/17,PT EVERGLADES,8,AMERICAN PRESIDENT LINES,DUBLIN EXPRESS,0.34
I,12/18/17,PT EVERGLADES,94,CROWLEY LINER SERVICES,PAVO J,2.24
I,12/18/17,PT EVERGLADES,4,CMA-CGM,DUBLIN EXPRESS,1
I,12/18/17,PT EVERGLADES,,CROWLEY LINER SERVICES,PAVO J,23.31
I,12/18/17,PT EVERGLADES,52,HAMBURG SUD,DUBLIN EXPRESS,2
I,12/18/17,PT EVERGLADES,83,HAPAG LLOYD,DUBLIN EXPRESS,2
I,12/18/17,PT EVERGLADES,7,HAMBURG SUD,DUBLIN EXPRESS,31.83
I,12/18/17,PT EVERGLADES,44,HAMBURG SUD,DUBLIN EXPRESS,45.75
I,12/18/17,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,CHAMPION III,0
I,12/18/17,PT EVERGLADES,2,HAMBURG SUD,DUBLIN EXPRESS,12
I,12/18/17,PT EVERGLADES,8,HAPAG LLOYD,DUBLIN EXPRESS,2
I,12/18/17,PT EVERGLADES,85,HAMBURG SUD,DUBLIN EXPRESS,0.92
I,12/18/17,PT EVERGLADES,22,HAMBURG SUD,DUBLIN EXPRESS,118.7
I,12/18/17,PT EVERGLADES,33,HAMBURG SUD,DUBLIN EXPRESS,4
I,12/18/17,PT EVERGLADES,61,HAPAG LLOYD,DUBLIN EXPRESS,1
I,12/18/17,PT EVERGLADES,7,CMA-CGM,DUBLIN EXPRESS,28
I,12/18/17,PT EVERGLADES,48,CROWLEY LINER SERVICES,PAVO J,2
I,12/18/17,PT EVERGLADES,90,CROWLEY LINER SERVICES,PAVO J,76.36
I,12/18/17,PT EVERGLADES,94,HAMBURG SUD,DUBLIN EXPRESS,6.25
I,12/18/17,PT EVERGLADES,10,HAMBURG SUD,DUBLIN EXPRESS,4
I,12/18/17,PT EVERGLADES,22,CMA-CGM,DUBLIN EXPRESS,7
I,12/18/17,PT EVERGLADES,40,HAMBURG SUD,DUBLIN EXPRESS,10.3
I,12/18/17,PT EVERGLADES,64,CROWLEY LINER SERVICES,PAVO J,10.5
I,12/18/17,PT EVERGLADES,76,HAMBURG SUD,DUBLIN EXPRESS,29
I,12/18/17,PT EVERGLADES,96,HAPAG LLOYD,DUBLIN EXPRESS,6
